OBJECTID,OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
793,793,3491,3141900,0,84,84,8.058149527,15.05748743,28131,79,0,65,0
794,794,3490,3141000,0,77,77,0.818624642,5.844797589,2857,47,0,4,0
795,795,3491,3141900,0,84,84,8.058149527,15.05748743,28131,79,0,65,0
796,796,3489,3140100,0,100,100,46.5075953,23.02152997,162265,101,0,3,44
797,797,3491,3141900,0,19,19,0.061014036,0.719257552,213,14,0,6,0
798,798,3490,3141000,0,85,85,1.322063037,6.899732173,4614,53,0,25,0
799,799,3491,3141900,0,84,84,8.058149527,15.05748743,28131,79,0,65,0
800,800,3494,3144600,0,97,97,14.84029765,20.65838813,51852,90,0,79,0
801,801,3490,3141000,0,95,95,1.572206304,9.622000578,5487,54,0,14,0
802,802,3489,3140100,0,100,100,46.5075953,23.02152997,162265,101,0,3,44
803,803,845,760500,0,100,100,42.90769231,30.8398574,36257,98,0,6,48
804,804,3483,3134700,0,100,100,36.64915303,25.66285342,127649,100,0,96,42
805,805,3487,3138300,7,100,93,79.678807,20.92734138,277840,92,100,7,89
806,806,3486,3137400,0,100,100,60.28772232,28.67402613,210163,101,0,15,68
807,807,3493,3143700,0,95,95,5.983395362,13.90348554,20900,79,0,68,0
808,808,3491,3141900,0,90,90,3.992838728,12.80301388,13939,84,0,7,0
809,809,3485,3136500,0,100,100,37.99340029,23.56548828,132407,100,0,96,40
810,810,3482,3133800,0,100,100,32.7731189,25.78182866,114116,99,1,84,32
811,811,3493,3143700,0,100,100,48.87031205,26.45818534,170704,101,0,99,52
812,812,3491,3141900,0,90,90,3.992838728,12.80301388,13939,84,0,7,0
813,813,3489,3140100,0,100,100,41.39237604,24.17686952,144418,101,1,83,41
814,814,3491,3141900,0,90,90,3.992838728,12.80301388,13939,84,0,7,0
815,815,3488,3139200,0,90,90,4.174885321,12.8217906,14562,83,0,40,0
816,816,3485,3136500,0,100,100,37.99340029,23.56548828,132407,100,0,96,40
817,817,3308,2977200,0,100,100,47.61487304,23.78809456,157510,100,0,8,49
818,818,3492,3142800,0,100,100,13.94358534,19.23328395,48691,86,0,69,0
819,819,3490,3141000,4,100,96,48.74269341,22.43771984,170112,96,36,4,43
820,820,3381,3042900,0,100,100,47.68086365,21.59049006,161209,101,0,99,48
821,821,3495,3145500,0,100,100,50.9702432,32.63645901,178141,101,0,14,57
822,822,3482,3133800,0,93,93,0.759908099,5.95891744,2646,49,0,2,0
823,823,3492,3142800,0,98,98,26.92668958,26.53372809,94028,95,0,89,24
824,824,3489,3140100,0,75,75,1.033533964,6.64259936,3606,54,0,2,0
825,825,1658,1492200,0,100,100,40.29613993,35.40184271,66811,101,0,6,46
826,826,1658,1492200,0,100,100,40.29613993,35.40184271,66811,101,0,6,46
827,827,1541,1386900,0,100,100,14.11486048,20.30696728,21751,88,0,76,1
828,828,3492,3142800,0,100,100,13.00744559,21.74501962,45422,100,0,71,0
829,829,3490,3141000,0,99,99,1.959885387,7.940256576,6840,62,0,37,0
830,830,3490,3141000,0,100,100,10.09971347,17.03316586,35248,89,0,71,0
831,831,3497,3147300,0,100,100,25.44952817,23.7107567,88997,94,1,83,20
832,832,3492,3142800,0,98,98,26.92668958,26.53372809,94028,95,0,89,24
833,833,3494,3144600,0,100,100,46.13480252,26.58725151,161195,101,0,9,47
834,834,1802,1621800,0,93,93,14.88290788,24.51367479,26819,78,0,7,0
835,835,1653,1487700,0,99,99,33.52268603,28.40166912,55413,97,0,90,29
836,836,1735,1561500,0,93,93,15.0259366,24.61263977,26070,78,0,7,0
837,837,3488,3139200,0,99,99,21.3337156,25.07494246,74412,100,0,98,12
838,838,3487,3138300,0,100,100,57.87725839,29.1810182,201818,101,0,4,62
839,839,1605,1444500,0,100,100,13.68161994,20.21458571,21959,88,0,52,0
840,840,1802,1621800,0,93,93,14.88290788,24.51367479,26819,78,0,7,0
841,841,1541,1386900,0,100,100,14.11486048,20.30696728,21751,88,0,76,1
842,842,3418,3076200,0,99,99,21.55324751,26.54814901,73669,100,0,88,10
843,843,1802,1621800,0,93,93,14.88290788,24.51367479,26819,78,0,7,0
844,844,1653,1487700,0,99,99,33.52268603,28.40166912,55413,97,0,90,29
845,845,1802,1621800,0,93,93,14.88290788,24.51367479,26819,78,0,7,0
846,846,3418,3076200,0,99,99,21.55324751,26.54814901,73669,100,0,88,10
847,847,1802,1621800,0,93,93,14.88290788,24.51367479,26819,78,0,7,0
848,848,2672,2404800,0,99,99,28.79977545,23.30781942,76953,95,0,75,27
849,849,3497,3147300,0,100,100,18.70403203,29.35586568,65408,101,0,95,0
850,850,1541,1386900,0,100,100,14.11486048,20.30696728,21751,88,0,76,1
851,851,3432,3088800,0,99,99,21.87092075,26.47840644,75061,100,0,88,11
852,852,1802,1621800,0,93,93,14.88290788,24.51367479,26819,78,0,7,0
853,853,1802,1621800,0,93,93,14.88290788,24.51367479,26819,78,0,7,0
854,854,1653,1487700,0,99,99,33.52268603,28.40166912,55413,97,0,90,29
855,855,1541,1386900,0,100,100,14.11486048,20.30696728,21751,88,0,76,1
856,856,3489,3140100,0,100,100,46.21696761,26.78331871,161251,101,0,98,48
857,857,3493,3143700,0,100,100,57.74348697,30.87537709,201698,101,0,9,66
858,858,1802,1621800,0,93,93,14.88290788,24.51367479,26819,78,0,7,0
859,859,3493,3143700,0,99,99,7.617520756,15.55416832,26608,86,0,67,0
860,860,1802,1621800,0,93,93,14.88290788,24.51367479,26819,78,0,7,0
861,861,3489,3140100,0,31,31,0.455144741,2.935107375,1588,27,0,4,0
862,862,45,40500,0,66,66,5.577777778,14.89591874,251,5,0,49,0
863,863,1947,1752300,0,100,100,28.9085773,25.17194824,56285,92,0,14,35
864,864,1619,1457100,0,99,99,14.11920939,22.20651002,22859,92,0,76,0
865,865,1802,1621800,0,93,93,14.88290788,24.51367479,26819,78,0,7,0
866,866,3495,3145500,0,100,100,24.93876967,21.89221154,87161,95,1,88,22
867,867,3492,3142800,0,100,100,67.69530355,21.59867605,236392,92,95,2,66
868,868,3490,3141000,0,100,100,15.32063037,20.54660099,53469,96,0,73,4
869,869,1802,1621800,0,93,93,14.88290788,24.51367479,26819,78,0,7,0
870,870,45,40500,0,66,66,5.577777778,14.89591874,251,5,0,49,0
871,871,3496,3146400,0,100,100,49.74084668,29.43999253,173894,101,0,84,51
872,872,3484,3135600,0,30,30,0.159012629,1.316667309,554,20,0,11,0
873,873,3492,3142800,0,100,100,20.95819015,28.89501822,73186,101,0,100,0
874,874,1802,1621800,0,93,93,14.88290788,24.51367479,26819,78,0,7,0
875,875,3483,3134700,0,100,100,27.22566753,29.1362429,94827,95,0,93,14
876,876,3488,3139200,0,100,100,62.14506881,28.73908147,216762,101,0,5,70
877,877,3489,3140100,1,100,99,56.89939811,20.15585368,198522,99,53,6,56
878,878,3494,3144600,0,90,90,4.557527189,13.21557355,15924,81,0,71,0
879,879,3496,3146400,0,78,78,3.600686499,9.797733567,12588,64,0,45,0
880,880,45,40500,0,66,66,5.577777778,14.89591874,251,5,0,49,0
881,881,3493,3143700,0,100,100,54.88348125,25.64216517,191708,101,0,11,64
882,882,3492,3142800,0,100,100,67.69530355,21.59867605,236392,92,95,2,66
883,883,3487,3138300,0,100,100,46.56753656,26.86447439,162381,101,0,98,47
884,884,3491,3141900,0,100,100,37.45201948,29.5811238,130745,101,0,99,36
885,885,3494,3144600,0,84,84,22.29822553,18.63975699,77910,79,0,73,21
886,886,45,40500,0,66,66,5.577777778,14.89591874,251,5,0,49,0
887,887,3497,3147300,0,100,100,24.76093795,25.60789743,86589,99,0,89,17
888,888,2954,2658600,0,100,100,61.68348003,27.77460942,182213,101,0,5,68
889,889,3484,3135600,0,100,100,41.48966705,31.68893292,144550,101,0,16,40
890,890,3488,3139200,0,100,100,51.49541284,32.28585024,179616,101,0,19,58
891,891,2267,2040300,0,99,99,19.26775474,26.05777633,43680,95,0,76,1
892,892,3497,3147300,0,100,100,12.42007435,17.93997483,43433,80,0,63,0
893,893,3483,3134700,0,98,98,7.769738731,11.65036797,27062,74,0,42,1
894,894,2593,2333700,0,100,100,62.27034323,30.00603802,161467,101,0,6,68
895,895,45,40500,0,66,66,5.577777778,14.89591874,251,5,0,49,0
896,896,3494,3144600,0,94,94,1.368345736,9.122346852,4781,52,0,6,0
897,897,3485,3136500,0,84,84,5.410329986,13.33647148,18855,76,0,54,0
898,898,3487,3138300,0,92,92,1.441353599,8.039866197,5026,58,0,1,0
899,899,3495,3145500,0,80,80,0.899284692,6.430536685,3143,49,0,4,0
900,900,3489,3140100,0,66,66,0.240756664,2.463477236,840,25,0,7,0
901,901,3494,3144600,0,96,96,3.424155695,13.95285423,11964,87,0,5,0
902,902,3488,3139200,0,96,96,17.69036697,19.65097983,61704,95,0,76,11
903,903,3488,3139200,0,100,100,64.22075688,31.16773584,224002,101,0,4,75
904,904,3496,3146400,0,100,100,22.90446224,26.92076735,80074,101,0,96,12
905,905,3493,3143700,0,0,0,0,0,0,1,0,0,0
906,906,1175,1057500,0,100,100,4.148085106,16.81423493,4874,48,0,5,0
907,907,2007,1806300,0,99,99,23.00697559,28.18546575,46175,99,0,91,4
908,908,2644,2379600,0,100,100,35.85325265,25.09054,94796,101,0,93,38
909,909,3496,3146400,0,100,100,22.90446224,26.92076735,80074,101,0,96,12
910,910,3487,3138300,0,81,81,1.391453972,9.201075132,4852,46,0,4,0
911,911,3494,3144600,0,100,100,29.67973669,24.15728267,103701,101,0,96,27
912,912,3492,3142800,0,100,100,3.136311569,12.32561191,10952,88,0,20,0
913,913,3486,3137400,0,60,60,0.524670109,3.17212193,1829,30,0,11,0
914,914,3496,3146400,0,100,100,38.19565217,17.94054966,133532,100,39,72,39
915,915,3496,3146400,0,100,100,22.90446224,26.92076735,80074,101,0,96,12
916,916,3496,3146400,0,100,100,15.09324943,19.55870118,52766,78,0,66,2
917,917,3490,3141000,0,72,72,4.802578797,10.72486035,16761,63,0,45,0
918,918,3491,3141900,0,0,0,0,0,0,1,0,0,0
919,919,2451,2205900,0,99,99,23.85597715,28.17781853,58471,99,0,90,11
920,920,3496,3146400,0,89,89,4.114130435,10.01057024,14383,66,0,48,0
921,921,3490,3141000,0,89,89,4.313753582,11.0000448,15055,75,0,41,0
922,922,3485,3136500,0,95,95,1.73830703,10.63819134,6058,56,0,7,0
923,923,3488,3139200,0,100,100,1.805905963,6.784181174,6299,57,0,35,0
924,924,3485,3136500,0,95,95,1.73830703,10.63819134,6058,56,0,7,0
925,925,3489,3140100,0,96,96,5.614216108,12.47110429,19588,79,0,43,0
926,926,3494,3144600,0,76,76,0.677160847,4.999709134,2366,44,0,2,0
927,927,2287,2058300,0,100,100,28.55837341,29.70356353,65313,99,0,89,22
928,928,3490,3141000,0,100,100,41.72292264,29.09481125,145613,101,0,97,41
929,929,3485,3136500,0,95,95,1.73830703,10.63819134,6058,56,0,7,0
930,930,2633,2369700,0,100,100,45.63159894,34.81240841,120148,101,0,5,54
931,931,3489,3140100,0,96,96,5.614216108,12.47110429,19588,79,0,43,0
932,932,3490,3141000,0,100,100,52.84928367,26.36194359,184444,101,53,0,54
933,933,3487,3138300,0,88,88,1.767995412,6.922432877,6165,58,0,32,0
934,934,3484,3135600,0,100,100,34.0858209,25.68963469,118755,101,0,98,35
935,935,3489,3140100,0,96,96,5.614216108,12.47110429,19588,79,0,43,0
936,936,3489,3140100,0,0,0,0,0,0,1,0,0,0
937,937,3492,3142800,0,77,77,0.772623139,5.977177451,2698,48,0,10,0
938,938,3491,3141900,0,93,93,0.695789172,5.842900049,2429,47,0,2,0
939,939,3484,3135600,0,100,100,34.0858209,25.68963469,118755,101,0,98,35
940,940,3488,3139200,0,100,100,33.04243119,28.25322564,115252,101,0,92,30
941,941,3492,3142800,0,100,100,14.30813288,24.71130243,49964,94,0,85,0
942,942,3495,3145500,0,100,100,42.40829757,29.30472509,148217,101,0,99,46
943,943,1704,1533600,0,98,98,22.96244131,25.19249362,39128,93,0,81,15
944,944,3491,3141900,0,100,100,31.90948152,31.76957732,111396,101,0,99,22
945,945,3491,3141900,0,100,100,31.90948152,31.76957732,111396,101,0,99,22
946,946,3491,3141900,0,100,100,31.90948152,31.76957732,111396,101,0,99,22
947,947,1704,1533600,0,98,98,22.96244131,25.19249362,39128,93,0,81,15
948,948,3495,3145500,0,100,100,42.40829757,29.30472509,148217,101,0,99,46
949,949,3491,3141900,0,100,100,31.90948152,31.76957732,111396,101,0,99,22
950,950,3489,3140100,0,99,99,9.018343365,16.86019619,31465,83,0,55,0
951,951,3430,3087000,0,100,100,15.8122449,16.21787774,54236,80,0,72,12
952,952,3489,3140100,0,99,99,9.018343365,16.86019619,31465,83,0,55,0
953,953,3489,3140100,0,99,99,9.018343365,16.86019619,31465,83,0,55,0
954,954,3491,3141900,0,36,36,0.431967918,2.433215228,1508,26,0,23,0
955,955,3488,3139200,0,78,78,0.642201835,4.816157698,2240,45,0,7,0
956,956,3487,3138300,0,67,67,1.051046745,6.453444795,3665,49,0,7,0
957,957,3490,3141000,0,43,43,0.012320917,0.727768934,43,2,0,43,0
958,958,3490,3141000,0,100,100,25.25386819,21.74514452,88136,96,0,96,25
959,959,3496,3146400,0,44,44,0.498569794,2.740491824,1743,30,0,20,0
960,960,3489,3140100,0,100,100,10.33247349,22.46714955,36050,101,0,95,0
961,961,3494,3144600,0,78,78,0.783915283,6.078381749,2739,48,0,1,0
962,962,3475,3127500,0,100,100,16.12633094,17.72671472,56039,84,0,61,11
963,963,3492,3142800,0,100,100,0.441867125,5.253788221,1543,33,0,5,0
964,964,3491,3141900,0,50,50,0.121741621,1.841410713,425,19,0,4,0
965,965,3493,3143700,0,85,85,1.057829946,6.847492459,3695,57,0,5,0
966,966,3485,3136500,0,100,100,49.96384505,22.55071405,174124,101,53,100,52
967,967,3492,3142800,0,100,100,9.717067583,21.24715777,33932,99,0,74,0
968,968,3496,3146400,0,96,96,2.441933638,9.540474609,8537,69,0,7,0
969,969,3488,3139200,0,14,14,0.095756881,0.815211109,334,14,0,14,0
970,970,3487,3138300,0,86,86,1.418698021,8.475689368,4947,62,0,2,0
971,971,3487,3138300,0,93,93,0.880412962,6.333099855,3070,52,0,5,0
972,972,3489,3140100,0,98,98,5.779306392,15.65323634,20164,89,0,64,0
973,973,3492,3142800,0,71,71,0.988545246,4.694856615,3452,43,0,26,0
974,974,3490,3141000,0,79,79,1.046418338,6.675200655,3652,55,0,2,0
975,975,3491,3141900,0,85,85,0.18361501,3.312403138,641,14,0,20,0
976,976,3491,3141900,0,96,96,3.845030077,14.78364121,13423,88,0,4,0
977,977,3493,3143700,0,78,78,0.741769253,5.304014756,2591,40,0,12,0
978,978,3484,3135600,0,86,86,1.233639495,6.093978354,4298,52,0,30,0
979,979,3489,3140100,0,60,60,0.626827171,3.677222188,2187,36,0,22,0
980,980,3486,3137400,0,91,91,7.230923695,17.85903805,25207,82,0,25,0
981,981,3497,3147300,0,100,100,3.001143838,13.64400939,10495,75,0,7,0
982,982,3492,3142800,0,64,64,0.617983963,4.641697764,2158,45,0,2,0
983,983,3492,3142800,0,90,90,4.160080183,12.86988274,14527,83,0,40,0
984,984,3490,3141000,0,0,0,0,0,0,1,0,0,0
985,985,3486,3137400,0,100,100,31.29173838,25.04961401,109083,101,0,98,25
986,986,3492,3142800,0,75,75,0.022050401,1.269442396,77,3,0,2,0
987,987,3494,3144600,0,100,100,8.909845449,15.95003828,31131,92,0,53,0
988,988,3490,3141000,0,100,100,16.58911175,20.98833614,57896,99,0,81,6
989,989,3487,3138300,0,73,73,0.76856897,5.666939709,2680,48,0,1,0
990,990,3491,3141900,0,100,100,1.836723002,9.824395304,6412,70,0,2,0
991,991,3497,3147300,0,99,99,5.046897341,9.917911701,17649,65,0,53,0
992,992,3359,3023100,0,93,93,9.482584102,17.78567057,31852,86,0,80,0
993,993,3493,3143700,0,100,100,22.31835099,28.08288005,77958,99,0,90,2
994,994,3491,3141900,0,100,100,25.78859926,28.81052587,90028,101,0,91,17
995,995,591,531900,0,99,99,26.05245347,33.95267369,15397,67,0,7,0
996,996,3491,3141900,0,100,100,46.67487826,24.1397392,162942,101,0,95,50
997,997,3492,3142800,0,59,59,0.651489118,4.277490508,2275,42,0,14,0
998,998,3492,3142800,0,100,100,41.92153494,32.46424811,146390,101,0,19,45
999,999,3489,3140100,0,87,87,6.512754371,11.42289669,22723,75,0,39,1
1000,1000,3491,3141900,0,97,97,18.23718132,21.06023617,63666,98,0,88,10
1001,1001,3487,3138300,0,36,36,0.230283912,2.17713448,803,26,0,8,0
1002,1002,3487,3138300,0,77,77,0.673931746,5.361715726,2350,43,0,4,0
1003,1003,3493,3143700,0,100,100,22.31835099,28.08288005,77958,99,0,90,2
1004,1004,3490,3141000,0,77,77,1.070773639,4.573422628,3737,44,0,30,0
1005,1005,3491,3141900,0,100,100,9.161558293,18.48999576,31983,97,0,68,0
1006,1006,3495,3145500,0,100,100,26.67811159,32.52951065,93240,101,0,97,1
1007,1007,3495,3145500,0,100,100,43.41087268,24.77082359,151721,101,0,99,43
1008,1008,3492,3142800,0,100,100,41.92153494,32.46424811,146390,101,0,19,45
1009,1009,3492,3142800,0,100,100,41.92153494,32.46424811,146390,101,0,19,45
1010,1010,3495,3145500,0,100,100,43.41087268,24.77082359,151721,101,0,99,43
1011,1011,3486,3137400,0,100,100,6.911359725,15.44950513,24093,93,0,37,0
1012,1012,3491,3141900,0,90,90,2.372672587,8.249964679,8283,65,0,29,0
1013,1013,3487,3138300,0,45,45,0.107255521,1.272673509,374,13,0,5,0
1014,1014,3375,3037500,0,49,49,0.123555556,1.488671029,417,18,0,11,0
1015,1015,3492,3142800,0,94,94,1.196162658,8.039361724,4177,49,0,14,0
1016,1016,3490,3141000,0,0,0,0,0,0,1,0,0,0
1017,1017,3491,3141900,0,78,78,0.831853337,6.236260703,2904,47,0,2,0
1018,1018,3491,3141900,0,91,91,1.619879691,6.929372806,5655,59,0,26,0
1019,1019,3496,3146400,0,0,0,0,0,0,1,0,0,0
1020,1020,3492,3142800,0,0,0,0,0,0,1,0,0,0
1021,1021,3489,3140100,0,49,49,0.126970479,1.501575754,443,19,0,10,0
1022,1022,3489,3140100,0,49,49,0.126970479,1.501575754,443,19,0,10,0
1023,1023,3489,3140100,0,49,49,0.126970479,1.501575754,443,19,0,10,0
1024,1024,3492,3142800,0,66,66,1.010595647,5.144326159,3529,34,0,3,0
1025,1025,1547,1392300,0,100,100,41.05235941,30.78220465,63508,99,0,4,48
1026,1026,3489,3140100,0,49,49,0.126970479,1.501575754,443,19,0,10,0
1027,1027,3479,3131100,0,100,100,29.66858293,28.29278043,103217,100,0,94,24
1028,1028,3488,3139200,0,90,90,1.477924312,10.49514277,5155,42,0,7,0
1029,1029,3491,3141900,0,0,0,0,0,0,1,0,0,0
1030,1030,3491,3141900,0,21,21,0.124319679,0.998142827,434,16,0,12,0
1031,1031,3493,3143700,0,78,78,0.600629831,5.310024297,2098,37,0,2,0
1032,1032,3492,3142800,0,100,100,28.62915235,23.60828888,99973,101,0,83,26
1033,1033,3487,3138300,0,88,88,3.968454259,10.52587087,13838,74,0,35,0
1034,1034,3490,3141000,0,77,77,0.803151862,5.897835194,2803,47,0,2,0
1035,1035,3490,3141000,0,86,86,2.661318052,10.39144565,9288,78,0,33,0
1036,1036,3489,3140100,0,0,0,0,0,0,1,0,0,0
1037,1037,3489,3140100,0,49,49,0.126970479,1.501575754,443,19,0,10,0
1038,1038,3486,3137400,0,100,100,16.50774527,23.458801,57546,100,0,80,4
1039,1039,3489,3140100,0,100,100,56.79392376,38.36095494,198154,100,0,9,73
1040,1040,3486,3137400,0,86,86,2.395582329,10.20598932,8351,81,0,8,0
1041,1041,2872,2584800,0,99,99,20.28098886,28.94387664,58247,99,0,95,0
1042,1042,3280,2952000,0,97,97,23.92865854,29.94913017,78486,96,0,9,0
1043,1043,3492,3142800,0,100,100,5.353379152,14.68764052,18694,88,0,38,0
1044,1044,2765,2488500,0,99,99,20.1761302,28.98877518,55787,99,0,95,0
1045,1045,1849,1664100,0,98,98,4.445105462,13.54747832,8219,80,0,37,0
1046,1046,3487,3138300,0,100,100,18.95038715,31.10268854,66080,101,0,16,0
1047,1047,3491,3141900,0,100,100,38.76740189,20.48367544,135337,98,0,96,40
1048,1048,3495,3145500,0,99,99,28.46781116,20.6884107,99495,92,0,83,31
1049,1049,3488,3139200,0,75,75,0.022075688,1.270169859,77,3,0,2,0
1050,1050,3481,3132900,0,100,100,37.39586326,29.68566772,130175,101,1,98,35
1051,1051,3491,3141900,0,100,100,26.06215984,29.73327198,90983,100,0,98,12
1052,1052,3492,3142800,0,56,56,0.020618557,0.963021249,72,5,0,2,0
1053,1053,1954,1758600,0,78,78,1.369498465,6.193122862,2676,42,0,6,0
1054,1054,3491,3141900,0,100,100,38.76740189,20.48367544,135337,98,0,96,40
1055,1055,3492,3142800,0,24,24,0.006872852,0.406080309,24,2,0,24,0
1056,1056,1671,1503900,0,98,98,19.65050868,27.70974522,32836,96,0,12,0
1057,1057,3491,3141900,0,93,93,1.707247207,8.33344077,5960,61,0,3,0
1058,1058,3495,3145500,0,100,100,46.19341917,24.64430364,161446,101,0,90,49
1059,1059,3491,3141900,0,64,64,0.371813234,3.253070137,1298,30,0,18,0
1060,1060,3488,3139200,0,0,0,0,0,0,1,0,0,0
1061,1061,2899,2609100,0,98,98,2.980682994,11.14173664,8641,80,0,37,0
1062,1062,1327,1194300,0,100,100,58.78372268,24.49183504,78006,94,0,1,62
1063,1063,1327,1194300,0,100,100,58.78372268,24.49183504,78006,94,0,1,62
1064,1064,1327,1194300,0,100,100,58.78372268,24.49183504,78006,94,0,1,62
1065,1065,3484,3135600,0,99,99,25.84357061,23.33123775,90039,95,0,87,26
1066,1066,3493,3143700,0,100,100,20.74778128,18.32496678,72472,95,0,77,19
1067,1067,1838,1654200,0,100,100,13.82154516,20.41486831,25404,90,0,72,0
1068,1068,1838,1654200,0,100,100,13.82154516,20.41486831,25404,90,0,72,0
1069,1069,3494,3144600,0,100,100,23.71980538,25.05208478,82877,101,0,100,16
1070,1070,3493,3143700,0,100,100,26.1720584,25.91688577,91419,100,0,93,21
1071,1071,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1072,1072,3492,3142800,0,100,100,11.98052692,22.41062608,41836,101,0,84,0
1073,1073,3487,3138300,0,100,100,29.00516203,29.07202525,101141,101,0,94,21
1074,1074,3495,3145500,0,0,0,0,0,0,1,0,0,0
1075,1075,3493,3143700,0,42,42,0.026624678,0.963479105,93,4,0,16,0
1076,1076,2514,2262600,0,100,100,22.75536993,25.29036274,57207,93,0,15,0
1077,1077,1327,1194300,0,100,100,58.78372268,24.49183504,78006,94,0,1,62
1078,1078,3491,3141900,0,78,78,0.628473217,4.730282684,2194,43,0,7,0
1079,1079,3484,3135600,0,100,100,64.16762342,24.67301726,223560,101,86,11,69
1080,1080,476,428400,0,99,99,28.40756303,33.48042614,13522,58,0,7,0
1081,1081,3488,3139200,0,0,0,0,0,0,1,0,0,0
1082,1082,3490,3141000,0,0,0,0,0,0,1,0,0,0
1083,1083,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1084,1084,3486,3137400,0,93,93,1.75989673,8.473644361,6135,60,0,2,0
1085,1085,3493,3143700,0,64,64,0.363870598,3.205372336,1271,29,0,18,0
1086,1086,3492,3142800,0,64,64,0.575028637,4.154219983,2008,24,0,16,0
1087,1087,3255,2929500,0,100,100,48.85591398,20.71911058,159026,101,0,92,52
1088,1088,3485,3136500,0,100,100,40.11707317,26.18219046,139808,101,0,93,41
1089,1089,3494,3144600,0,0,0,0,0,0,1,0,0,0
1090,1090,3493,3143700,0,0,0,0,0,0,1,0,0,0
1091,1091,3488,3139200,0,100,100,26.22190367,26.1554887,91462,101,0,94,23
1092,1092,3488,3139200,0,100,100,38.79787844,23.14903911,135327,101,0,96,40
1093,1093,3491,3141900,0,92,92,1.427671154,8.010385821,4984,59,0,1,0
1094,1094,3484,3135600,0,44,44,0.040470723,0.848665737,141,11,0,4,0
1095,1095,3495,3145500,0,87,87,1.760515021,7.940741742,6153,66,0,38,0
1096,1096,3495,3145500,0,87,87,1.760515021,7.940741742,6153,66,0,38,0
1097,1097,3492,3142800,0,95,95,5.947880871,12.24277745,20770,78,0,50,0
1098,1098,1112,1000800,0,86,86,4.926258993,16.18096718,5478,57,0,6,0
1099,1099,3490,3141000,0,88,88,3.824355301,11.07646424,13347,75,0,54,0
1100,1100,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1101,1101,3487,3138300,0,72,72,0.781760826,5.359486469,2726,39,0,2,0
1102,1102,3491,3141900,0,100,100,17.5568605,23.22427157,61291,101,0,92,4
1103,1103,3487,3138300,0,100,100,35.65901921,21.39278275,124343,96,0,86,39
1104,1104,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1105,1105,3493,3143700,0,100,100,53.68222159,30.96932565,187512,101,0,9,60
1106,1106,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1107,1107,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1108,1108,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1109,1109,3488,3139200,0,100,100,22.3328555,23.37598153,77897,98,0,88,17
1110,1110,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1111,1111,3487,3138300,0,100,100,30.50845999,33.06632063,106383,101,0,11,18
1112,1112,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1113,1113,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1114,1114,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1115,1115,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1116,1116,3487,3138300,0,100,100,1.180957843,7.333875023,4118,57,0,3,0
1117,1117,3497,3147300,0,100,100,46.01658564,22.46362699,160920,101,0,98,47
1118,1118,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1119,1119,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1120,1120,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1121,1121,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1122,1122,3492,3142800,0,93,93,14.77548683,23.00418298,51596,90,0,82,0
1123,1123,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1124,1124,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1125,1125,3488,3139200,0,100,100,45.31766055,22.85130956,158068,101,0,98,47
1126,1126,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1127,1127,3493,3143700,0,44,44,0.033495563,0.818320328,117,10,0,4,0
1128,1128,3154,2838600,0,98,98,2.135700698,9.977335128,6736,74,0,28,0
1129,1129,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1130,1130,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1131,1131,3497,3147300,0,87,87,3.392050329,11.83592312,11862,82,0,10,0
1132,1132,3485,3136500,0,100,100,30.15724534,24.19417997,105098,101,1,92,26
1133,1133,3481,3132900,0,100,100,2.355070382,10.97545161,8198,81,0,22,0
1134,1134,3490,3141000,0,89,89,0.893409742,6.286209686,3118,57,0,7,0
1135,1135,3489,3140100,0,0,0,0,0,0,1,0,0,0
1136,1136,3487,3138300,0,0,0,0,0,0,1,0,0,0
1137,1137,3493,3143700,0,23,23,0.006584598,0.389104603,23,2,0,23,0
1138,1138,3491,3141900,0,70,70,0.164709252,2.960752156,575,17,0,2,0
