OBJECTID,OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1,26,1,0.001736111,20.52124023,20.52124023,0,20.52124023,0,20.52124023
2,33,1,0.001736111,15.5857296,15.5857296,0,15.5857296,0,15.5857296
3,54,1,0.001736111,19.28434181,19.28434181,0,19.28434181,0,19.28434181
4,65,1,0.001736111,16.86680603,16.86680603,0,16.86680603,0,16.86680603
5,66,1,0.001736111,17.91406631,17.91406631,0,17.91406631,0,17.91406631
6,76,1,0.001736111,19.28102112,19.28102112,0,19.28102112,0,19.28102112
7,98,1,0.001736111,18.97646904,18.97646904,0,18.97646904,0,18.97646904
8,100,1,0.001736111,19.68793869,19.68793869,0,19.68793869,0,19.68793869
9,112,1,0.001736111,16.86680603,16.86680603,0,16.86680603,0,16.86680603
10,113,1,0.001736111,15.94377232,15.94377232,0,15.94377232,0,15.94377232
11,114,1,0.001736111,16.86680603,16.86680603,0,16.86680603,0,16.86680603
12,115,1,0.001736111,16.86680603,16.86680603,0,16.86680603,0,16.86680603
13,116,1,0.001736111,16.86680603,16.86680603,0,16.86680603,0,16.86680603
14,117,1,0.001736111,16.86680603,16.86680603,0,16.86680603,0,16.86680603
15,124,1,0.001736111,14.04893112,14.04893112,0,14.04893112,0,14.04893112
16,129,1,0.001736111,15.16741848,15.16741848,0,15.16741848,0,15.16741848
17,130,1,0.001736111,13.89462471,13.89462471,0,13.89462471,0,13.89462471
18,139,1,0.001736111,14.02656937,14.02656937,0,14.02656937,0,14.02656937
19,140,1,0.001736111,14.02656937,14.02656937,0,14.02656937,0,14.02656937
20,141,1,0.001736111,14.02656937,14.02656937,0,14.02656937,0,14.02656937
21,178,1,0.001736111,18.31204605,18.31204605,0,18.31204605,0,18.31204605
22,190,1,0.001736111,19.33192444,19.33192444,0,19.33192444,0,19.33192444
23,191,1,0.001736111,14.0957365,14.0957365,0,14.0957365,0,14.0957365
24,206,1,0.001736111,13.76884651,13.76884651,0,13.76884651,0,13.76884651
25,212,1,0.001736111,19.47432709,19.47432709,0,19.47432709,0,19.47432709
26,213,1,0.001736111,13.87392426,13.87392426,0,13.87392426,0,13.87392426
27,216,1,0.001736111,22.73476219,22.73476219,0,22.73476219,0,22.73476219
28,219,1,0.001736111,14.19242859,14.19242859,0,14.19242859,0,14.19242859
29,227,1,0.001736111,22.68257904,22.68257904,0,22.68257904,0,22.68257904
30,229,1,0.001736111,14.02656937,14.02656937,0,14.02656937,0,14.02656937
31,230,1,0.001736111,16.20012093,16.20012093,0,16.20012093,0,16.20012093
32,241,1,0.001736111,19.47432709,19.47432709,0,19.47432709,0,19.47432709
33,243,1,0.001736111,19.33192444,19.33192444,0,19.33192444,0,19.33192444
34,244,1,0.001736111,19.33192444,19.33192444,0,19.33192444,0,19.33192444
35,248,1,0.001736111,19.12464142,19.12464142,0,19.12464142,0,19.12464142
36,256,1,0.001736111,20.17436218,20.17436218,0,20.17436218,0,20.17436218
37,259,1,0.001736111,18.1930275,18.1930275,0,18.1930275,0,18.1930275
38,260,1,0.001736111,19.72549438,19.72549438,0,19.72549438,0,19.72549438
39,270,1,0.001736111,19.74743652,19.74743652,0,19.74743652,0,19.74743652
40,272,1,0.001736111,19.39396095,19.39396095,0,19.39396095,0,19.39396095
41,275,1,0.001736111,15.83616257,15.83616257,0,15.83616257,0,15.83616257
42,278,1,0.001736111,18.471241,18.471241,0,18.471241,0,18.471241
43,298,1,0.001736111,16.18768692,16.18768692,0,16.18768692,0,16.18768692
44,304,1,0.001736111,15.01003551,15.01003551,0,15.01003551,0,15.01003551
45,312,1,0.001736111,16.14749146,16.14749146,0,16.14749146,0,16.14749146
46,313,1,0.001736111,18.8236084,18.8236084,0,18.8236084,0,18.8236084
47,321,1,0.001736111,18.97646904,18.97646904,0,18.97646904,0,18.97646904
48,326,1,0.001736111,18.97646904,18.97646904,0,18.97646904,0,18.97646904
49,331,1,0.001736111,19.33192444,19.33192444,0,19.33192444,0,19.33192444
50,332,1,0.001736111,17.34531212,17.34531212,0,17.34531212,0,17.34531212
51,334,1,0.001736111,19.47999001,19.47999001,0,19.47999001,0,19.47999001
52,346,1,0.001736111,20.09625816,20.09625816,0,20.09625816,0,20.09625816
53,349,1,0.001736111,19.335392,19.335392,0,19.335392,0,19.335392
54,360,1,0.001736111,19.13435364,19.13435364,0,19.13435364,0,19.13435364
55,363,1,0.001736111,19.11015511,19.11015511,0,19.11015511,0,19.11015511
56,365,1,0.001736111,19.2444973,19.2444973,0,19.2444973,0,19.2444973
57,370,1,0.001736111,19.50149345,19.50149345,0,19.50149345,0,19.50149345
58,378,1,0.001736111,19.2444973,19.2444973,0,19.2444973,0,19.2444973
59,390,1,0.001736111,18.97646904,18.97646904,0,18.97646904,0,18.97646904
60,402,1,0.001736111,16.07705688,16.07705688,0,16.07705688,0,16.07705688
61,406,1,0.001736111,21.3694706,21.3694706,0,21.3694706,0,21.3694706
62,415,1,0.001736111,19.51832962,19.51832962,0,19.51832962,0,19.51832962
63,417,1,0.001736111,21.3694706,21.3694706,0,21.3694706,0,21.3694706
64,419,1,0.001736111,14.02656937,14.02656937,0,14.02656937,0,14.02656937
65,422,1,0.001736111,19.71352386,19.71352386,0,19.71352386,0,19.71352386
66,429,1,0.001736111,19.47432709,19.47432709,0,19.47432709,0,19.47432709
67,430,1,0.001736111,22.76888847,22.76888847,0,22.76888847,0,22.76888847
68,452,1,0.001736111,16.81483841,16.81483841,0,16.81483841,0,16.81483841
69,509,1,0.001736111,19.13435364,19.13435364,0,19.13435364,0,19.13435364
70,514,1,0.001736111,13.19108963,13.19108963,0,13.19108963,0,13.19108963
71,528,1,0.001736111,19.47432709,19.47432709,0,19.47432709,0,19.47432709
72,541,1,0.001736111,18.15913773,18.15913773,0,18.15913773,0,18.15913773
73,555,1,0.001736111,14.0957365,14.0957365,0,14.0957365,0,14.0957365
74,563,1,0.001736111,17.52049065,17.52049065,0,17.52049065,0,17.52049065
75,567,1,0.001736111,19.44478607,19.44478607,0,19.44478607,0,19.44478607
76,572,1,0.001736111,19.50149345,19.50149345,0,19.50149345,0,19.50149345
77,577,1,0.001736111,18.52715492,18.52715492,0,18.52715492,0,18.52715492
78,580,1,0.001736111,20.0338974,20.0338974,0,20.0338974,0,20.0338974
79,603,1,0.001736111,17.0228405,17.0228405,0,17.0228405,0,17.0228405
80,620,1,0.001736111,15.9673233,15.9673233,0,15.9673233,0,15.9673233
81,630,1,0.001736111,13.92739582,13.92739582,0,13.92739582,0,13.92739582
82,652,1,0.001736111,19.47432709,19.47432709,0,19.47432709,0,19.47432709
83,673,1,0.001736111,19.9526062,19.9526062,0,19.9526062,0,19.9526062
84,676,1,0.001736111,13.42894745,13.42894745,0,13.42894745,0,13.42894745
85,680,1,0.001736111,18.81139183,18.81139183,0,18.81139183,0,18.81139183
86,692,1,0.001736111,14.30653477,14.30653477,0,14.30653477,0,14.30653477
87,693,1,0.001736111,13.08396912,13.08396912,0,13.08396912,0,13.08396912
88,714,1,0.001736111,19.7816906,19.7816906,0,19.7816906,0,19.7816906
