OBJECTID,OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1,26,1,0.001736111,23.49984741,23.49984741,0,23.49984741,0,23.49984741
2,33,1,0.001736111,22.43741798,22.43741798,0,22.43741798,0,22.43741798
3,54,1,0.001736111,24.23283958,24.23283958,0,24.23283958,0,24.23283958
4,65,1,0.001736111,22.15657997,22.15657997,0,22.15657997,0,22.15657997
5,66,1,0.001736111,23.84889221,23.84889221,0,23.84889221,0,23.84889221
6,76,1,0.001736111,24.05335426,24.05335426,0,24.05335426,0,24.05335426
7,98,1,0.001736111,24.00119209,24.00119209,0,24.00119209,0,24.00119209
8,100,1,0.001736111,23.03461838,23.03461838,0,23.03461838,0,23.03461838
9,112,1,0.001736111,22.15657997,22.15657997,0,22.15657997,0,22.15657997
10,113,1,0.001736111,22.62358284,22.62358284,0,22.62358284,0,22.62358284
11,114,1,0.001736111,22.15657997,22.15657997,0,22.15657997,0,22.15657997
12,115,1,0.001736111,22.15657997,22.15657997,0,22.15657997,0,22.15657997
13,116,1,0.001736111,22.15657997,22.15657997,0,22.15657997,0,22.15657997
14,117,1,0.001736111,22.15657997,22.15657997,0,22.15657997,0,22.15657997
15,124,1,0.001736111,18.55973434,18.55973434,0,18.55973434,0,18.55973434
16,129,1,0.001736111,19.46090317,19.46090317,0,19.46090317,0,19.46090317
17,130,1,0.001736111,18.35349083,18.35349083,0,18.35349083,0,18.35349083
18,139,1,0.001736111,18.27686501,18.27686501,0,18.27686501,0,18.27686501
19,140,1,0.001736111,18.27686501,18.27686501,0,18.27686501,0,18.27686501
20,141,1,0.001736111,18.27686501,18.27686501,0,18.27686501,0,18.27686501
21,178,1,0.001736111,23.18861008,23.18861008,0,23.18861008,0,23.18861008
22,190,1,0.001736111,24.15209007,24.15209007,0,24.15209007,0,24.15209007
23,191,1,0.001736111,18.43014336,18.43014336,0,18.43014336,0,18.43014336
24,206,1,0.001736111,18.15591431,18.15591431,0,18.15591431,0,18.15591431
25,212,1,0.001736111,24.16999245,24.16999245,0,24.16999245,0,24.16999245
26,213,1,0.001736111,17.26891899,17.26891899,0,17.26891899,0,17.26891899
27,216,1,0.001736111,23.28523827,23.28523827,0,23.28523827,0,23.28523827
28,219,1,0.001736111,18.40495491,18.40495491,0,18.40495491,0,18.40495491
29,227,1,0.001736111,23.18517876,23.18517876,0,23.18517876,0,23.18517876
30,229,1,0.001736111,18.27686501,18.27686501,0,18.27686501,0,18.27686501
31,230,1,0.001736111,20.978405,20.978405,0,20.978405,0,20.978405
32,241,1,0.001736111,24.16999245,24.16999245,0,24.16999245,0,24.16999245
33,243,1,0.001736111,24.15209007,24.15209007,0,24.15209007,0,24.15209007
34,244,1,0.001736111,24.15209007,24.15209007,0,24.15209007,0,24.15209007
35,248,1,0.001736111,22.65400696,22.65400696,0,22.65400696,0,22.65400696
36,256,1,0.001736111,23.37293434,23.37293434,0,23.37293434,0,23.37293434
37,259,1,0.001736111,22.96352196,22.96352196,0,22.96352196,0,22.96352196
38,260,1,0.001736111,23.02895164,23.02895164,0,23.02895164,0,23.02895164
39,270,1,0.001736111,23.58774948,23.58774948,0,23.58774948,0,23.58774948
40,272,1,0.001736111,24.38857269,24.38857269,0,24.38857269,0,24.38857269
41,275,1,0.001736111,19.20362663,19.20362663,0,19.20362663,0,19.20362663
42,278,1,0.001736111,21.72784424,21.72784424,0,21.72784424,0,21.72784424
43,298,1,0.001736111,19.58316994,19.58316994,0,19.58316994,0,19.58316994
44,304,1,0.001736111,18.09533691,18.09533691,0,18.09533691,0,18.09533691
45,312,1,0.001736111,23.20629501,23.20629501,0,23.20629501,0,23.20629501
