OBJECTID,OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM,VARIETY,MAJORITY,MINORITY,MEDIAN
1038,1038,4336,3902400,0,87,87,7.274907749,19.24646125,31544,76,0,7,0
1039,1039,4694,4224600,0,88,88,1.99893481,9.37766289,9383,65,0,8,0
1040,1040,4318,3886200,0,94,94,12.42357573,25.9423787,53645,86,0,92,0
1041,1041,3525,3172500,0,98,98,41.30156028,40.88100164,145588,72,0,9,35
1042,1042,4231,3807900,0,95,95,27.21342472,32.88189719,115140,92,0,46,8
1043,1043,4299,3869100,0,87,87,2.411491044,11.44186508,10367,63,0,5,0
1044,1044,3390,3051000,0,98,98,42.25309735,40.69890464,143238,72,0,9,37
1045,1045,2251,2025900,0,91,91,13.18969347,25.46289363,29690,61,0,9,0
1046,1046,4322,3889800,0,75,75,3.940536789,10.46547085,17031,42,0,8,0
1047,1047,4348,3913200,0,87,87,12.2976081,16.67835841,53470,84,0,76,9
1048,1048,4708,4237200,0,91,91,22.08220051,25.14421103,103963,78,0,31,0
1049,1049,4295,3865500,0,89,89,0.891501746,7.333617235,3829,44,0,15,0
1050,1050,4344,3909600,0,94,94,16.48872007,23.95577689,71627,91,0,46,8
1051,1051,4297,3867300,0,95,95,17.3337212,29.55418277,74483,84,0,7,0
1052,1052,4299,3869100,0,86,86,11.69271924,24.71955322,50267,68,0,38,0
1053,1053,2373,2135700,0,89,89,34.50906026,31.29370306,81890,72,0,13,30
1054,1054,4348,3913200,0,87,87,12.2976081,16.67835841,53470,84,0,76,9
1055,1055,4314,3882600,0,94,94,9.306444135,22.58549348,40148,66,0,23,0
1056,1056,2018,1816200,0,65,65,0.532210109,4.447825848,1074,22,0,15,0
1057,1057,4332,3898800,0,90,90,22.861265,29.44304336,99035,81,0,88,0
1058,1058,4349,3914100,0,70,70,3.836054265,7.811914459,16683,53,0,32,0
1059,1059,4304,3873600,0,98,98,50.99581784,37.99632492,219486,73,0,52,69
1060,1060,4293,3863700,0,89,89,0.548334498,5.827619655,2354,25,0,26,0
1061,1061,3530,3177000,0,93,93,33.81104816,35.90167154,119353,67,0,9,26
1062,1062,1612,1450800,0,41,41,0.665012407,3.369427824,1072,22,0,14,0
1063,1063,1612,1450800,0,41,41,0.665012407,3.369427824,1072,22,0,14,0
1064,1064,1612,1450800,0,41,41,0.665012407,3.369427824,1072,22,0,14,0
1065,1065,4381,3942900,0,90,90,3.512440082,11.20112016,15388,63,0,43,0
1066,1066,4457,4011300,0,96,96,7.89409917,17.86025086,35184,76,0,15,0
1067,1067,2231,2007900,0,88,88,7.041237113,17.71923829,15709,55,0,9,0
1068,1068,2231,2007900,0,88,88,7.041237113,17.71923829,15709,55,0,9,0
1069,1069,4497,4047300,0,79,79,22.66822326,17.15416234,101939,69,0,65,20
1070,1070,4562,4105800,0,88,88,5.819596668,14.71055331,26549,73,0,64,0
1071,1071,4308,3877200,0,98,98,34.38045497,34.57590064,148111,90,0,7,29
1072,1072,4410,3969000,0,91,91,7.616099773,18.72796699,33587,83,0,39,0
1073,1073,4391,3951900,0,96,96,19.29401048,26.1221725,84720,93,0,95,10
1074,1074,4338,3904200,0,76,76,2.874827109,9.062116352,12471,41,0,10,0
1075,1075,4299,3869100,0,85,85,5.696208421,15.51588826,24488,65,0,9,0
1076,1076,3191,2871900,0,82,82,14.78815418,19.43616694,47189,80,0,81,10
1077,1077,1612,1450800,0,41,41,0.665012407,3.369427824,1072,22,0,14,0
1078,1078,4319,3887100,0,92,92,12.51910164,25.0387529,54070,78,0,15,0
1079,1079,4489,4040100,0,84,84,6.372688795,14.90589394,28607,76,0,84,0
1080,1080,582,523800,0,88,88,4.271477663,15.42463701,2486,30,0,11,0
1081,1081,4294,3864600,0,89,89,0.783418724,6.400333658,3364,32,0,21,0
1082,1082,4295,3865500,0,94,94,18.7233993,26.81151126,80417,78,0,8,0
1083,1083,4308,3877200,0,98,98,34.38045497,34.57590064,148111,90,0,7,29
1084,1084,4304,3873600,0,94,94,18.24395911,29.93602163,78522,79,0,11,0
1085,1085,4303,3872700,0,98,98,53.28584708,37.81493645,229289,73,0,46,72
1086,1086,4330,3897000,0,86,86,4.4852194,14.92526071,19421,54,0,20,0
1087,1087,4050,3645000,0,31,31,0.579753086,2.988650951,2348,23,0,22,0
1088,1088,4628,4165200,0,100,100,23.06374244,29.42854682,106739,93,0,4,12
1089,1089,4317,3885300,0,85,85,8.257586287,20.43086709,35648,54,0,22,0
1090,1090,4294,3864600,0,93,93,0.395435491,4.930267122,1698,22,0,26,0
1091,1091,4547,4092300,0,95,95,25.52342204,30.20537522,116055,88,0,6,0
1092,1092,4351,3915900,0,79,79,6.29786256,10.21443238,27402,62,0,48,0
1093,1093,4293,3863700,0,55,55,0.078499884,1.523061754,337,11,0,8,0
1094,1094,4291,3861900,0,89,89,1.189466325,7.783677534,5104,38,0,21,0
1095,1095,4746,4271400,0,100,100,71.13190055,30.98425245,337592,86,0,15,85
1096,1096,4746,4271400,0,100,100,71.13190055,30.98425245,337592,86,0,15,85
1097,1097,4609,4148100,0,96,96,44.49294858,35.99113347,205068,88,0,96,44
1098,1098,1442,1297800,0,96,96,39.68099861,34.14045862,57220,88,0,7,43
1099,1099,4625,4162500,0,99,99,34.42378378,34.33015343,159210,91,0,9,22
1100,1100,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1101,1101,4326,3893400,0,92,92,11.04230236,23.92750483,47769,57,0,22,0
1102,1102,4462,4015800,0,74,74,7.055356342,13.0535851,31481,64,0,62,0
1103,1103,4316,3884400,0,75,75,2.666357739,6.347292869,11508,43,0,27,0
1104,1104,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1105,1105,4395,3955500,0,89,89,5.20182025,11.92654791,22862,76,0,66,0
1106,1106,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1107,1107,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1108,1108,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1109,1109,4499,4049100,0,91,91,15.41787064,22.37484221,69365,88,0,88,0
1110,1110,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1111,1111,4459,4013100,0,60,60,2.986095537,8.309136196,13315,52,0,50,0
1112,1112,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1113,1113,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1114,1114,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1115,1115,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1116,1116,4309,3878100,0,98,98,50.77256904,36.34595356,218779,79,0,6,67
1117,1117,4322,3889800,0,84,84,1.675613142,6.60043626,7242,53,0,17,0
1118,1118,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1119,1119,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1120,1120,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1121,1121,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1122,1122,4488,4039200,0,90,90,29.23351159,32.91425039,131200,86,0,6,14
1123,1123,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1124,1124,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1125,1125,4311,3879900,0,84,84,1.747390397,6.539637156,7533,51,0,23,0
1126,1126,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1127,1127,4294,3864600,0,89,89,1.172100605,7.744821394,5033,38,0,21,0
1128,1128,3825,3442500,0,95,95,8.556601307,21.61351548,32729,75,0,43,0
1129,1129,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1130,1130,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1131,1131,4321,3888900,0,88,88,8.137699607,20.39477921,35163,78,0,7,0
1132,1132,4713,4241700,0,94,94,32.09314662,26.94915137,151255,79,0,29,37
1133,1133,4434,3990600,0,88,88,21.21718539,27.71554658,94077,82,0,9,0
1134,1134,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1135,1135,4296,3866400,0,84,84,1.138500931,8.04388267,4891,39,0,22,0
1136,1136,4339,3905100,0,80,80,3.580318046,10.99700099,15535,57,0,40,0
1137,1137,4288,3859200,0,90,90,1.651585821,8.919199237,7082,43,0,51,0
1138,1138,4284,3855600,0,93,93,1.610410831,9.281302244,6899,57,0,10,0
1139,1139,4284,3855600,0,75,75,0.492997199,4.441622322,2112,33,0,10,0
1140,1140,4305,3874500,0,98,98,34.16469222,34.50022886,147079,90,0,7,28
1141,1141,4320,3888000,0,90,90,5.556944444,16.61647994,24006,64,0,12,0
1142,1142,4284,3855600,0,75,75,0.492997199,4.441622322,2112,33,0,10,0
1143,1143,4302,3871800,0,96,96,47.15736867,33.63960572,202871,72,0,45,61
1144,1144,4326,3893400,0,90,90,3.275543227,11.46103928,14170,52,0,15,0
1145,1145,4322,3889800,0,75,75,3.940536789,10.46547085,17031,42,0,8,0
1146,1146,4318,3886200,0,85,85,12.62644743,24.69468245,54521,66,0,6,0
1147,1147,4326,3893400,0,97,97,6.322468793,21.28678946,27351,64,0,22,0
1148,1148,4326,3893400,0,97,97,6.322468793,21.28678946,27351,64,0,22,0
1149,1149,4486,4037400,0,92,92,19.63999108,25.71025661,88105,88,0,7,12
1150,1150,4365,3928500,0,93,93,19.17983963,17.72058701,83720,85,0,87,15
1151,1151,4326,3893400,0,97,97,6.322468793,21.28678946,27351,64,0,22,0
1152,1152,3541,3186900,0,93,93,12.38633154,16.75166642,43860,85,0,68,11
1153,1153,4334,3900600,0,85,85,10.15620674,22.77686777,44017,60,0,20,0
1154,1154,4326,3893400,0,97,97,6.322468793,21.28678946,27351,64,0,22,0
1155,1155,4326,3893400,0,97,97,6.322468793,21.28678946,27351,64,0,22,0
1156,1156,4326,3893400,0,97,97,6.322468793,21.28678946,27351,64,0,22,0
1157,1157,4340,3906000,0,94,94,54.25207373,28.95615719,235454,84,0,6,66
1158,1158,4331,3897900,0,90,90,6.274994228,17.69695045,27177,64,0,11,0
1159,1159,4427,3984300,0,97,97,3.695504857,11.31166722,16360,73,0,4,0
1160,1160,4426,3983400,0,89,89,12.2623136,21.46540873,54273,85,0,49,0
1161,1161,4307,3876300,0,95,95,3.722080334,12.08420201,16031,65,0,5,0
1162,1162,4562,4105800,0,92,92,24.78803157,30.30056228,113083,86,0,8,0
1163,1163,4344,3909600,0,91,91,5.453038674,11.33270114,23688,71,0,51,0
1164,1164,4347,3912300,0,88,88,9.614676789,18.25705056,41795,84,0,66,0
1165,1165,4316,3884400,0,79,79,3.504170528,9.469170073,15124,62,0,42,0
1166,1166,4355,3919500,0,71,71,6.059931114,9.461061149,26391,59,0,32,0
1167,1167,4343,3908700,0,88,88,7.124338015,12.6248119,30941,77,0,4,0
1168,1168,4298,3868200,0,95,95,41.21521638,31.99032807,177143,77,0,17,39
1169,1169,4301,3870900,0,96,96,12.08602651,26.3087483,51982,80,0,24,0
1170,1170,4304,3873600,0,84,84,3.67936803,12.11725865,15836,60,0,43,0
1171,1171,4307,3876300,0,95,95,3.722080334,12.08420201,16031,65,0,5,0
1172,1172,4308,3877200,0,80,80,2.588672238,9.363260241,11152,45,0,60,0
1173,1173,4289,3860100,0,86,86,2.714618792,9.657756109,11643,50,0,19,0
1174,1174,4686,4217400,0,100,100,63.65877081,33.68747231,298305,93,0,10,78
1175,1175,4298,3868200,0,97,97,21.21382038,32.11371902,91177,77,0,8,0
1176,1176,4341,3906900,0,88,88,5.448283806,10.96565012,23651,69,0,4,0
1177,1177,4336,3902400,0,59,59,4.780442804,7.590003949,20728,41,0,38,0
1178,1178,4304,3873600,0,90,90,2.193773234,9.071181659,9442,47,0,19,0
1179,1179,3086,2777400,0,82,82,14.85612443,19.6051936,45846,79,0,4,10
1180,1180,2531,2277900,0,98,98,33.3690241,39.6437381,84457,94,0,42,8
1181,1181,4295,3865500,0,95,95,4.00419092,12.75726572,17198,68,0,5,0
1182,1182,1823,1640700,0,90,90,9.696653867,23.17584346,17677,66,0,7,0
1183,1183,4301,3870900,0,92,92,2.574750058,10.51752247,11074,58,0,47,0
1184,1184,4299,3869100,0,86,86,2.656199116,9.585523782,11419,50,0,19,0
1185,1185,4316,3884400,0,93,93,8.363299351,18.13901081,36096,79,0,10,0
1186,1186,4401,3960900,0,95,95,18.36241763,24.31682749,80813,92,0,95,11
1187,1187,2811,2529900,0,83,83,15.70473141,21.57441374,44146,76,0,6,0
1188,1188,1445,1300500,0,97,97,48.30795848,36.50846191,69805,72,0,8,68
1189,1189,4300,3870000,0,87,87,2.71255814,9.794050423,11664,55,0,19,0
1190,1190,2213,1991700,0,91,91,19.25350203,29.6902581,42608,72,0,17,0
1191,1191,4338,3904200,0,88,88,5.652835408,14.64517451,24522,73,0,8,0
1192,1192,4325,3892500,0,87,87,5.065895954,16.89145366,21910,52,0,24,0
1193,1193,4355,3919500,0,71,71,6.059931114,9.461061149,26391,59,0,32,0
1194,1194,4302,3871800,0,94,94,18.01092515,28.82891908,77483,72,0,87,0
1195,1195,4410,3969000,0,94,94,11.75714286,15.21266405,51849,81,0,5,11
1196,1196,4460,4014000,0,95,95,26.40179372,30.23966297,117752,92,0,95,15
1197,1197,4343,3908700,0,94,94,16.22472945,18.1469344,70464,85,0,86,14
1198,1198,4319,3887100,0,92,92,6.496179671,17.74272472,28057,84,0,42,0
1199,1199,4303,3872700,0,97,97,24.86265396,34.21678312,106984,77,0,8,0
1200,1200,1690,1521000,0,88,88,28.65621302,31.91939979,48429,74,0,8,9
1201,1201,4484,4035600,0,92,92,19.16859946,25.5350616,85952,88,0,7,11
1202,1202,4665,4198500,0,100,100,47.286388,37.67668455,220591,91,0,11,52
1203,1203,4291,3861900,0,80,80,3.022372407,11.74652527,12969,50,0,18,0
1204,1204,4426,3983400,0,96,96,17.07794849,24.13526663,75587,93,0,4,11
1205,1205,4498,4048200,0,75,75,14.29146287,17.57684577,64283,70,0,64,0
1206,1206,4643,4178700,0,99,99,30.10187379,35.70026468,139763,92,0,27,0
1207,1207,4631,4167900,0,100,100,56.35888577,30.99302842,260998,92,0,11,68
1208,1208,4326,3893400,0,92,92,2.940591771,13.19757865,12721,66,0,11,0
1209,1209,4413,3971700,0,90,90,13.20938137,19.84007286,58293,83,0,4,0
1210,1210,4297,3867300,0,95,95,4.306260182,15.8239306,18504,61,0,23,0
1211,1211,4337,3903300,0,41,41,5.59465068,7.242265016,24264,33,0,32,0
1212,1212,4302,3871800,0,92,92,3.409112041,11.71666873,14666,50,0,6,0
1213,1213,4427,3984300,0,62,62,1.161283036,4.341551853,5141,34,0,4,0
1214,1214,3693,3323700,0,96,96,58.98889791,32.68230149,217846,69,0,18,77
1215,1215,4489,4040100,0,97,97,16.93784807,27.13326788,76034,93,0,95,0
1216,1216,4350,3915000,0,94,94,20.62896552,29.70594255,89736,78,0,8,0
1217,1217,4397,3957300,0,93,93,18.4009552,28.73427274,80909,86,0,9,0
1218,1218,4629,4166100,0,100,100,37.6448477,43.55671886,174258,84,0,12,0
1219,1219,4311,3879900,0,85,85,1.379494317,6.720229284,5947,50,0,34,0
1220,1220,4734,4260600,0,99,99,49.98204478,33.81214872,236615,86,0,15,55
1221,1221,4289,3860100,0,88,88,6.32618326,17.47204188,27133,74,0,8,0
1222,1222,4687,4218300,0,100,100,73.67143162,15.91773982,345298,84,78,14,77
1223,1223,4733,4259700,0,100,100,56.37143461,38.5922002,266806,87,0,15,71
1224,1224,4311,3879900,0,94,94,7.788680121,21.4630845,33577,73,0,41,0
1225,1225,4444,3999600,0,93,93,12.14626463,24.32901044,53978,79,0,15,0
1226,1226,4298,3868200,0,89,89,3.403676128,13.66799223,14629,60,0,13,0
1227,1227,4734,4260600,0,99,99,49.98204478,33.81214872,236615,86,0,15,55
1228,1228,4630,4167000,0,100,100,40.09697624,35.54853543,185649,93,0,9,27
1229,1229,4708,4237200,0,100,100,57.00318607,38.35246299,268371,94,0,28,69
1230,1230,4290,3861000,0,94,94,0.619114219,5.741348668,2656,29,0,25,0
1231,1231,705,634500,0,83,83,8.741843972,12.77680831,6163,45,0,27,0
1232,1232,4333,3899700,0,89,89,36.60258481,25.41458523,158599,72,0,5,32
1233,1233,4461,4014900,0,92,92,12.55167003,18.10024231,55993,83,0,6,0
1234,1234,4393,3953700,0,82,82,3.050307307,11.35722425,13400,70,0,39,0
1235,1235,4306,3875400,0,96,96,11.35647933,25.78725982,48901,80,0,11,0
1236,1236,4306,3875400,0,96,96,13.43752903,27.2281125,57862,86,0,13,0
1237,1237,4297,3867300,0,74,74,2.208052129,7.958380238,9488,39,0,10,0
1238,1238,4308,3877200,0,74,74,2.241179201,8.054976126,9655,39,0,12,0
1239,1239,4311,3879900,0,90,90,2.153792624,8.606221357,9285,42,0,11,0
1240,1240,4310,3879000,0,79,79,2.776334107,9.147570596,11966,45,0,12,0
1241,1241,4305,3874500,0,96,96,13.12078978,26.92388372,56485,82,0,18,0
1242,1242,4711,4239900,0,99,99,56.60135852,36.4449185,266649,86,0,99,74
1243,1243,4302,3871800,0,95,95,6.878196188,18.26799677,29590,73,0,8,0
1244,1244,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1245,1245,4297,3867300,0,96,96,6.938561787,18.49117672,29815,76,0,7,0
1246,1246,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1247,1247,4731,4257900,0,94,94,30.88860706,24.66785616,146134,77,0,15,27
1248,1248,4301,3870900,0,95,95,5.780748663,16.39840703,24863,76,0,47,0
1249,1249,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1250,1250,4711,4239900,0,99,99,56.60135852,36.4449185,266649,86,0,99,74
1251,1251,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1252,1252,1228,1105200,0,90,90,23.76547231,31.65611303,29184,48,0,45,0
1253,1253,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1254,1254,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1255,1255,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1256,1256,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1257,1257,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1258,1258,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1259,1259,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1260,1260,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1261,1261,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1262,1262,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1263,1263,1273,1145700,0,90,90,23.79890024,31.44164433,30296,48,0,45,0
1264,1264,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1265,1265,4716,4244400,0,98,98,56.1942324,26.81208791,265012,85,0,15,58
1266,1266,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1267,1267,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1268,1268,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1269,1269,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1270,1270,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1271,1271,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1272,1272,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1273,1273,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1274,1274,2023,1820700,0,93,93,16.64804745,32.704306,33679,47,0,7,0
1275,1275,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1276,1276,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1277,1277,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1278,1278,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1279,1279,2035,1831500,0,93,93,17.18722359,33.11133529,34976,48,0,7,0
1280,1280,2566,2309400,0,92,92,11.26344505,24.7211251,28902,76,0,8,0
1281,1281,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1282,1282,2035,1831500,0,93,93,17.18722359,33.11133529,34976,48,0,7,0
1283,1283,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1284,1284,2070,1863000,0,92,92,12.62850242,26.46838711,26141,76,0,8,0
1285,1285,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1286,1286,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1287,1287,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1288,1288,1868,1681200,0,91,91,10.24678801,22.71107549,19141,58,0,9,0
1289,1289,2077,1869300,0,82,82,1.164660568,7.231227621,2419,37,0,8,0
1290,1290,1868,1681200,0,91,91,10.24678801,22.71107549,19141,58,0,9,0
1291,1291,2023,1820700,0,93,93,16.64804745,32.704306,33679,47,0,7,0
1292,1292,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1293,1293,555,499500,0,84,84,2.299099099,11.19784001,1276,16,0,28,0
1294,1294,2383,2144700,0,92,92,14.07637432,27.30542579,33544,79,0,8,0
1295,1295,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1296,1296,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1297,1297,2023,1820700,0,93,93,16.64804745,32.704306,33679,47,0,7,0
1298,1298,2566,2309400,0,92,92,11.26344505,24.7211251,28902,76,0,8,0
1299,1299,4159,3743100,0,83,83,5.466458283,13.0374926,22735,48,0,18,0
1300,1300,2055,1849500,0,93,93,17.87980535,33.57395376,36743,50,0,7,0
1301,1301,1738,1564200,0,93,93,15.72036824,28.07924938,27322,59,0,8,0
1302,1302,2023,1820700,0,92,92,11.79782501,25.58886612,23867,75,0,8,0
1303,1303,4159,3743100,0,83,83,5.466458283,13.0374926,22735,48,0,18,0
1304,1304,2035,1831500,0,93,93,17.18722359,33.11133529,34976,48,0,7,0
1305,1305,2043,1838700,0,92,92,13.90895742,27.56673979,28416,77,0,8,0
1306,1306,2084,1875600,0,89,89,26.26151631,32.87145961,54729,69,0,13,0
1307,1307,2383,2144700,0,92,92,14.07637432,27.30542579,33544,79,0,8,0
1308,1308,2023,1820700,0,93,93,16.64804745,32.704306,33679,47,0,7,0
1309,1309,1944,1749600,0,93,93,13.85699588,30.40083932,26938,44,0,7,0
1310,1310,2566,2309400,0,92,92,11.26344505,24.7211251,28902,76,0,8,0
1311,1311,2383,2144700,0,92,92,14.07637432,27.30542579,33544,79,0,8,0
1312,1312,2213,1991700,0,92,92,13.62358789,27.27619316,30149,78,0,8,0
1313,1313,2934,2640600,0,94,94,8.356509884,21.29233896,24518,83,0,7,0
1314,1314,1868,1681200,0,91,91,10.24678801,22.71107549,19141,58,0,9,0
1315,1315,2043,1838700,0,92,92,13.90895742,27.56673979,28416,77,0,8,0
1316,1316,2934,2640600,0,94,94,8.356509884,21.29233896,24518,83,0,7,0
1317,1317,2934,2640600,0,94,94,8.356509884,21.29233896,24518,83,0,7,0
1318,1318,2043,1838700,0,92,92,13.90895742,27.56673979,28416,77,0,8,0
1319,1319,2043,1838700,0,92,92,13.90895742,27.56673979,28416,77,0,8,0
1320,1320,2043,1838700,0,92,92,13.90895742,27.56673979,28416,77,0,8,0
1321,1321,2424,2181600,0,92,92,14.08993399,27.28197699,34154,79,0,8,0
1322,1322,4441,3996900,0,94,94,15.48750281,24.69336178,68780,89,0,51,0
1323,1323,2043,1838700,0,92,92,13.90895742,27.56673979,28416,77,0,8,0
1324,1324,2023,1820700,0,93,93,16.64804745,32.704306,33679,47,0,7,0
1325,1325,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1326,1326,4159,3743100,0,83,83,5.466458283,13.0374926,22735,48,0,18,0
1327,1327,2043,1838700,0,92,92,13.90895742,27.56673979,28416,77,0,8,0
1328,1328,4505,4054500,0,96,96,9.376026637,19.57445736,42239,91,0,51,0
1329,1329,4210,3789000,0,95,95,11.9327791,23.80053681,50237,86,0,12,0
1330,1330,4387,3948300,0,95,95,4.183040802,13.38611444,18351,82,0,20,0
1331,1331,2043,1838700,0,92,92,13.90895742,27.56673979,28416,77,0,8,0
1332,1332,2084,1875600,0,89,89,26.26151631,32.87145961,54729,69,0,13,0
1333,1333,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1334,1334,2043,1838700,0,92,92,13.90895742,27.56673979,28416,77,0,8,0
1335,1335,2383,2144700,0,92,92,14.07637432,27.30542579,33544,79,0,8,0
1336,1336,2025,1822500,0,92,92,14.28,27.83911663,28917,78,0,8,0
1337,1337,2043,1838700,0,92,92,13.90895742,27.56673979,28416,77,0,8,0
1338,1338,2043,1838700,0,92,92,13.90895742,27.56673979,28416,77,0,8,0
1339,1339,2939,2645100,0,97,97,66.19666553,31.7044574,194552,92,0,10,80
1340,1340,4431,3987900,0,95,95,9.754005868,19.96557558,43220,91,0,5,0
1341,1341,2043,1838700,0,92,92,13.90895742,27.56673979,28416,77,0,8,0
1342,1342,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1343,1343,4293,3863700,0,89,89,1.959934778,9.446147445,8414,49,0,21,0
1344,1344,2043,1838700,0,92,92,13.90895742,27.56673979,28416,77,0,8,0
1345,1345,4344,3909600,0,80,80,7.272559853,10.21393274,31592,62,0,52,0
1346,1346,2084,1875600,0,89,89,26.26151631,32.87145961,54729,69,0,13,0
1347,1347,2084,1875600,0,89,89,26.26151631,32.87145961,54729,69,0,13,0
1348,1348,2576,2318400,0,83,83,6.559006211,16.16120065,16896,75,0,28,0
1349,1349,4302,3871800,0,96,96,36.38540214,36.37510875,156530,80,0,8,30
1350,1350,4352,3916800,0,91,91,10.92118566,18.86922856,47529,85,0,54,0
1351,1351,1814,1632600,0,92,92,3.584895259,14.45874689,6503,54,0,8,0
1352,1352,4375,3937500,0,80,80,4.022857143,11.17314857,17600,61,0,7,0
1353,1353,4301,3870900,0,85,85,5.873052778,14.43948228,25260,69,0,54,0
1354,1354,4297,3867300,0,95,95,35.66302071,33.1807907,153244,72,0,17,35
1355,1355,4340,3906000,0,98,98,40.36543779,37.6599153,175186,87,0,10,37
1356,1356,4308,3877200,0,91,91,1.676648097,9.465111752,7223,45,0,22,0
1357,1357,4297,3867300,0,88,88,7.695368862,19.43780614,33067,76,0,5,0
1358,1358,4468,4021200,0,88,88,9.793643688,18.98255654,43758,82,0,86,0
1359,1359,4295,3865500,0,89,89,2.539464494,11.08432133,10907,54,0,21,0
1360,1360,4309,3878100,0,88,88,8.689719192,20.55155094,37444,69,0,48,0
1361,1361,4313,3881700,0,93,93,15.61952237,26.40311828,67367,89,0,6,0
1362,1362,4484,4035600,0,90,90,23.11039251,31.41032417,103627,84,0,8,0
1363,1363,4518,4066200,0,98,98,17.03585657,24.7842313,76968,95,0,5,0
1364,1364,4692,4222800,0,100,100,46.03132992,42.258971,215979,92,0,9,42
1365,1365,4309,3878100,0,90,90,15.54560223,14.31878779,66986,77,0,76,14
1366,1366,4484,4035600,0,91,91,29.07314897,29.71420517,130364,87,0,5,19
1367,1367,4290,3861000,0,96,96,3.691142191,12.92708405,15835,73,0,46,0
1368,1368,4346,3911400,0,95,95,35.37160607,31.51199326,153725,85,0,10,34
