OBJECTID,OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1,26,1,0.001736111,38.31321335,38.31321335,0,38.31321335,0,38.31321335
2,33,1,0.001736111,35.04722595,35.04722595,0,35.04722595,0,35.04722595
3,54,1,0.001736111,45.93705368,45.93705368,0,45.93705368,0,45.93705368
4,65,1,0.001736111,36.03510666,36.03510666,0,36.03510666,0,36.03510666
5,66,1,0.001736111,38.93001938,38.93001938,0,38.93001938,0,38.93001938
6,76,1,0.001736111,40.5795784,40.5795784,0,40.5795784,0,40.5795784
7,98,1,0.001736111,40.84112549,40.84112549,0,40.84112549,0,40.84112549
8,100,1,0.001736111,45.78453827,45.78453827,0,45.78453827,0,45.78453827
9,112,1,0.001736111,36.03510666,36.03510666,0,36.03510666,0,36.03510666
10,113,1,0.001736111,32.08061218,32.08061218,0,32.08061218,0,32.08061218
11,114,1,0.001736111,36.03510666,36.03510666,0,36.03510666,0,36.03510666
12,115,1,0.001736111,36.03510666,36.03510666,0,36.03510666,0,36.03510666
13,116,1,0.001736111,36.03510666,36.03510666,0,36.03510666,0,36.03510666
14,117,1,0.001736111,36.03510666,36.03510666,0,36.03510666,0,36.03510666
15,124,1,0.001736111,56.48880768,56.48880768,0,56.48880768,0,56.48880768
16,129,1,0.001736111,46.28956604,46.28956604,0,46.28956604,0,46.28956604
17,130,1,0.001736111,59.67405701,59.67405701,0,59.67405701,0,59.67405701
18,139,1,0.001736111,59.63564301,59.63564301,0,59.63564301,0,59.63564301
19,140,1,0.001736111,59.63564301,59.63564301,0,59.63564301,0,59.63564301
20,141,1,0.001736111,59.63564301,59.63564301,0,59.63564301,0,59.63564301
21,178,1,0.001736111,40.34736252,40.34736252,0,40.34736252,0,40.34736252
22,190,1,0.001736111,48.38901901,48.38901901,0,48.38901901,0,48.38901901
23,191,1,0.001736111,57.2359581,57.2359581,0,57.2359581,0,57.2359581
