OBJECTID,OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1,26,1,0.001736111,29.9289856,29.9289856,0,29.9289856,0,29.9289856
2,33,1,0.001736111,31.09316826,31.09316826,0,31.09316826,0,31.09316826
3,54,1,0.001736111,30.65487099,30.65487099,0,30.65487099,0,30.65487099
4,65,1,0.001736111,30.99671936,30.99671936,0,30.99671936,0,30.99671936
5,66,1,0.001736111,30.59243011,30.59243011,0,30.59243011,0,30.59243011
6,76,1,0.001736111,30.52353096,30.52353096,0,30.52353096,0,30.52353096
7,98,1,0.001736111,30.40199089,30.40199089,0,30.40199089,0,30.40199089
8,100,1,0.001736111,30.36732292,30.36732292,0,30.36732292,0,30.36732292
9,112,1,0.001736111,30.99671936,30.99671936,0,30.99671936,0,30.99671936
10,113,1,0.001736111,30.82566833,30.82566833,0,30.82566833,0,30.82566833
11,114,1,0.001736111,30.99671936,30.99671936,0,30.99671936,0,30.99671936
12,115,1,0.001736111,30.99671936,30.99671936,0,30.99671936,0,30.99671936
13,116,1,0.001736111,30.99671936,30.99671936,0,30.99671936,0,30.99671936
14,117,1,0.001736111,30.99671936,30.99671936,0,30.99671936,0,30.99671936
15,124,1,0.001736111,29.4942112,29.4942112,0,29.4942112,0,29.4942112
16,129,1,0.001736111,29.15263939,29.15263939,0,29.15263939,0,29.15263939
17,130,1,0.001736111,29.47784424,29.47784424,0,29.47784424,0,29.47784424
18,139,1,0.001736111,29.43080139,29.43080139,0,29.43080139,0,29.43080139
19,140,1,0.001736111,29.43080139,29.43080139,0,29.43080139,0,29.43080139
20,141,1,0.001736111,29.43080139,29.43080139,0,29.43080139,0,29.43080139
21,178,1,0.001736111,30.78162384,30.78162384,0,30.78162384,0,30.78162384
22,190,1,0.001736111,30.40085793,30.40085793,0,30.40085793,0,30.40085793
23,191,1,0.001736111,29.46574593,29.46574593,0,29.46574593,0,29.46574593
24,206,1,0.001736111,29.30456924,29.30456924,0,29.30456924,0,29.30456924
25,212,1,0.001736111,30.59671211,30.59671211,0,30.59671211,0,30.59671211
26,213,1,0.001736111,29.97003746,29.97003746,0,29.97003746,0,29.97003746
27,216,1,0.001736111,29.69333267,29.69333267,0,29.69333267,0,29.69333267
28,219,1,0.001736111,29.37017441,29.37017441,0,29.37017441,0,29.37017441
29,227,1,0.001736111,29.46240044,29.46240044,0,29.46240044,0,29.46240044
30,229,1,0.001736111,29.43080139,29.43080139,0,29.43080139,0,29.43080139
31,230,1,0.001736111,30.11185455,30.11185455,0,30.11185455,0,30.11185455
32,241,1,0.001736111,30.59671211,30.59671211,0,30.59671211,0,30.59671211
33,243,1,0.001736111,30.40085793,30.40085793,0,30.40085793,0,30.40085793
34,244,1,0.001736111,30.40085793,30.40085793,0,30.40085793,0,30.40085793
35,248,1,0.001736111,29.93263817,29.93263817,0,29.93263817,0,29.93263817
36,256,1,0.001736111,30.34605026,30.34605026,0,30.34605026,0,30.34605026
37,259,1,0.001736111,30.32598114,30.32598114,0,30.32598114,0,30.32598114
38,260,1,0.001736111,30.3225441,30.3225441,0,30.3225441,0,30.3225441
39,270,1,0.001736111,30.6642189,30.6642189,0,30.6642189,0,30.6642189
40,272,1,0.001736111,30.7960968,30.7960968,0,30.7960968,0,30.7960968
