OBJECTID,OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1,26,1,0.001736111,34.96520615,34.96520615,0,34.96520615,0,34.96520615
2,33,1,0.001736111,33.6606102,33.6606102,0,33.6606102,0,33.6606102
3,54,1,0.001736111,35.58333588,35.58333588,0,35.58333588,0,35.58333588
4,65,1,0.001736111,29.60920715,29.60920715,0,29.60920715,0,29.60920715
5,66,1,0.001736111,34.0496788,34.0496788,0,34.0496788,0,34.0496788
6,76,1,0.001736111,39.25466919,39.25466919,0,39.25466919,0,39.25466919
7,98,1,0.001736111,38.81786728,38.81786728,0,38.81786728,0,38.81786728
8,100,1,0.001736111,54.29552078,54.29552078,0,54.29552078,0,54.29552078
9,112,1,0.001736111,29.60920715,29.60920715,0,29.60920715,0,29.60920715
10,113,1,0.001736111,34.1004982,34.1004982,0,34.1004982,0,34.1004982
11,114,1,0.001736111,29.60920715,29.60920715,0,29.60920715,0,29.60920715
12,115,1,0.001736111,29.60920715,29.60920715,0,29.60920715,0,29.60920715
13,116,1,0.001736111,29.60920715,29.60920715,0,29.60920715,0,29.60920715
14,117,1,0.001736111,29.60920715,29.60920715,0,29.60920715,0,29.60920715
15,124,1,0.001736111,68.63728333,68.63728333,0,68.63728333,0,68.63728333
16,129,1,0.001736111,57.81210709,57.81210709,0,57.81210709,0,57.81210709
17,130,1,0.001736111,74.89430237,74.89430237,0,74.89430237,0,74.89430237
18,139,1,0.001736111,70.99178314,70.99178314,0,70.99178314,0,70.99178314
19,140,1,0.001736111,70.99178314,70.99178314,0,70.99178314,0,70.99178314
20,141,1,0.001736111,70.99178314,70.99178314,0,70.99178314,0,70.99178314
21,178,1,0.001736111,31.80275154,31.80275154,0,31.80275154,0,31.80275154
22,190,1,0.001736111,34.21176529,34.21176529,0,34.21176529,0,34.21176529
23,191,1,0.001736111,68.02757263,68.02757263,0,68.02757263,0,68.02757263
24,206,1,0.001736111,74.01895905,74.01895905,0,74.01895905,0,74.01895905
25,212,1,0.001736111,35.45540619,35.45540619,0,35.45540619,0,35.45540619
26,213,1,0.001736111,108.6740723,108.6740723,0,108.6740723,0,108.6740723
27,216,1,0.001736111,26.95513344,26.95513344,0,26.95513344,0,26.95513344
28,219,1,0.001736111,68.22345734,68.22345734,0,68.22345734,0,68.22345734
29,227,1,0.001736111,24.35359192,24.35359192,0,24.35359192,0,24.35359192
30,229,1,0.001736111,70.99178314,70.99178314,0,70.99178314,0,70.99178314
31,230,1,0.001736111,42.79543304,42.79543304,0,42.79543304,0,42.79543304
32,241,1,0.001736111,35.45540619,35.45540619,0,35.45540619,0,35.45540619
33,243,1,0.001736111,34.21176529,34.21176529,0,34.21176529,0,34.21176529
34,244,1,0.001736111,34.21176529,34.21176529,0,34.21176529,0,34.21176529
35,248,1,0.001736111,50.94945526,50.94945526,0,50.94945526,0,50.94945526
36,256,1,0.001736111,55.68947983,55.68947983,0,55.68947983,0,55.68947983
37,259,1,0.001736111,42.90985489,42.90985489,0,42.90985489,0,42.90985489
38,260,1,0.001736111,53.91106796,53.91106796,0,53.91106796,0,53.91106796
39,270,1,0.001736111,55.71925735,55.71925735,0,55.71925735,0,55.71925735
40,272,1,0.001736111,36.38108826,36.38108826,0,36.38108826,0,36.38108826
41,275,1,0.001736111,55.86875534,55.86875534,0,55.86875534,0,55.86875534
42,278,1,0.001736111,32.82405853,32.82405853,0,32.82405853,0,32.82405853
43,298,1,0.001736111,51.36200333,51.36200333,0,51.36200333,0,51.36200333
44,304,1,0.001736111,61.34225464,61.34225464,0,61.34225464,0,61.34225464
45,312,1,0.001736111,34.55678558,34.55678558,0,34.55678558,0,34.55678558
46,313,1,0.001736111,42.66672134,42.66672134,0,42.66672134,0,42.66672134
47,321,1,0.001736111,38.81786728,38.81786728,0,38.81786728,0,38.81786728
48,326,1,0.001736111,38.81786728,38.81786728,0,38.81786728,0,38.81786728
49,331,1,0.001736111,34.21176529,34.21176529,0,34.21176529,0,34.21176529
50,332,1,0.001736111,32.01491928,32.01491928,0,32.01491928,0,32.01491928
51,334,1,0.001736111,43.70106506,43.70106506,0,43.70106506,0,43.70106506
52,346,1,0.001736111,55.37821579,55.37821579,0,55.37821579,0,55.37821579
53,349,1,0.001736111,49.09695053,49.09695053,0,49.09695053,0,49.09695053
54,360,1,0.001736111,35.14442444,35.14442444,0,35.14442444,0,35.14442444
55,363,1,0.001736111,50.24159622,50.24159622,0,50.24159622,0,50.24159622
56,365,1,0.001736111,40.19723892,40.19723892,0,40.19723892,0,40.19723892
57,370,1,0.001736111,33.29109573,33.29109573,0,33.29109573,0,33.29109573
58,378,1,0.001736111,40.19723892,40.19723892,0,40.19723892,0,40.19723892
59,390,1,0.001736111,38.81786728,38.81786728,0,38.81786728,0,38.81786728
60,402,1,0.001736111,77.79137421,77.79137421,0,77.79137421,0,77.79137421
61,406,1,0.001736111,30.4765358,30.4765358,0,30.4765358,0,30.4765358
62,415,1,0.001736111,51.53255081,51.53255081,0,51.53255081,0,51.53255081
63,417,1,0.001736111,30.4765358,30.4765358,0,30.4765358,0,30.4765358
64,419,1,0.001736111,70.99178314,70.99178314,0,70.99178314,0,70.99178314
65,422,1,0.001736111,53.85692215,53.85692215,0,53.85692215,0,53.85692215
66,429,1,0.001736111,35.45540619,35.45540619,0,35.45540619,0,35.45540619
67,430,1,0.001736111,27.49423599,27.49423599,0,27.49423599,0,27.49423599
68,452,1,0.001736111,31.75326538,31.75326538,0,31.75326538,0,31.75326538
69,509,1,0.001736111,35.14442444,35.14442444,0,35.14442444,0,35.14442444
70,514,1,0.001736111,137.8654785,137.8654785,0,137.8654785,0,137.8654785
71,528,1,0.001736111,35.45540619,35.45540619,0,35.45540619,0,35.45540619
72,541,1,0.001736111,42.13242722,42.13242722,0,42.13242722,0,42.13242722
73,555,1,0.001736111,68.02757263,68.02757263,0,68.02757263,0,68.02757263
74,563,1,0.001736111,32.54489899,32.54489899,0,32.54489899,0,32.54489899
75,567,1,0.001736111,38.3084259,38.3084259,0,38.3084259,0,38.3084259
76,572,1,0.001736111,33.29109573,33.29109573,0,33.29109573,0,33.29109573
77,577,1,0.001736111,34.21278381,34.21278381,0,34.21278381,0,34.21278381
