OBJECTID,gbifID,Shape_Length,Shape_Area
730,1324148480,0.059708603,0.000282639
731,1324148482,0.104742288,0.00016714
732,1324148483,0.059708317,0.000282637
733,1324148484,0.059654466,0.000282163
734,1324148487,0.059957539,0.000284826
735,1324148489,0.103479801,0.000165522
736,1324148493,0.104742288,0.00016714
737,1324148495,0.0601435,0.000286456
738,1324148497,0.059957545,0.000284826
739,1324148498,0.059708611,0.00028264
740,1324148501,0.060092151,0.000286006
741,1324148511,0.059708558,0.000282639
742,1324148588,0.060143596,0.000286457
743,1324148593,0.059708616,0.00028264
744,1324148600,0.060105103,0.00028612
745,1324148602,0.059681077,0.000282397
746,1324148603,0.059699627,0.000282561
747,1324148604,0.059812315,0.000283551
748,1324148606,0.059948573,0.000284747
749,1324148611,0.059776533,0.000283237
750,1324148612,0.059724208,0.000282777
751,1324148615,0.0601437,0.000286458
752,1324148616,0.095133195,0.000262177
753,1324148622,0.060143596,0.000286457
754,1324148630,0.059821017,0.000283627
755,1324148635,0.060143596,0.000286457
756,1324148648,0.060042517,0.000285571
757,1324148713,0.059707671,0.000282631
758,1324149001,0.046756297,8.58805E-05
759,1324149015,0.061021943,0.000294125
760,1324149085,0.048710633,8.99703E-05
761,1324149090,0.05970829,0.000282637
762,1324149095,0.059708518,0.000282639
763,1324149100,0.059613811,0.000281806
764,1324149105,0.059708534,0.000282639
765,1324149107,0.059607102,0.000281747
766,1324149108,0.059607098,0.000281747
767,1324149116,0.059607095,0.000281747
768,1324149124,0.059821514,0.000283632
769,1324149128,0.059708309,0.000282637
770,1324149167,0.050211566,0.00013814
771,1324149184,0.059702692,0.000282588
772,1324149202,0.059843126,0.000283822
773,1324149242,0.059615603,0.000281821
774,1324149258,0.060446322,0.000289106
775,1324149266,0.059718597,0.000282727
776,1324149274,0.059895566,0.000284282
777,1324149281,0.059708613,0.00028264
778,1324149283,0.05987934,0.00028414
779,1324149284,0.059612093,0.000281791
780,1324149286,0.059708309,0.000282637
781,1324149287,0.060936265,0.000285998
782,1324149288,0.061235265,0.000295979
783,1324149289,0.059708296,0.000282637
784,1324149294,0.061234987,0.000295976
785,1324149298,0.059607082,0.000281746
786,1324149299,0.081174601,0.000137372
787,1324149302,0.061164068,0.00029536
788,1324149304,0.059797502,0.000283421
789,1324149305,0.05970829,0.000282637
790,1324149306,0.059821495,0.000283632
791,1324149307,0.075534068,0.000166199
792,1324149308,0.059779438,0.000283262
793,1324149310,0.059832743,0.00028373
794,1324149311,0.05970859,0.000282639
795,1324149312,0.059832743,0.00028373
796,1324149313,0.059779438,0.000283262
797,1324149314,0.059607048,0.000281746
798,1324149315,0.059655121,0.000282169
799,1324149317,0.059832743,0.00028373
800,1324149319,0.059622379,0.000281881
801,1324149321,0.059580491,0.000281512
802,1324149324,0.059779438,0.000283262
803,1324149327,0.057551548,6.8866E-05
804,1324149328,0.059974693,0.000284976
805,1324149348,0.059728755,0.000282817
806,1324149377,0.059957988,0.00028483
807,1324149382,0.060286249,0.000287706
808,1324149392,0.059615603,0.000281821
809,1324149393,0.059931778,0.0002846
810,1324149394,0.059817378,0.000283595
811,1324149397,0.060854238,0.000292665
812,1324149398,0.059615603,0.000281821
813,1324149402,0.059930794,0.000284591
814,1324149403,0.059615603,0.000281821
815,1324149405,0.059615621,0.000281822
816,1324149415,0.059931778,0.0002846
817,1324149416,0.088594395,0.000272596
818,1324149425,0.060127338,0.000286315
819,1324149523,0.059742857,0.000282941
820,1324149543,0.085390155,0.000274287
821,1324149595,0.060290232,0.000287741
822,1324149778,0.059610681,0.000281778
823,1324149779,0.059674539,0.00028234
824,1324149783,0.059708317,0.000282637
825,1324149786,0.105923443,0.000132933
826,1324149789,0.105923443,0.000132933
827,1324149791,0.061229008,0.000123665
828,1324149793,0.061092019,0.000294734
829,1324149795,0.059612324,0.000281793
830,1324149796,0.059630764,0.000281955
831,1324149797,0.059888032,0.000284216
832,1324149799,0.059674539,0.00028234
833,1324149800,0.059815558,0.000283579
834,1324149803,0.05068396,0.000144794
835,1324149804,0.059512866,0.000133064
836,1324149805,0.050007823,0.000139528
837,1324149806,0.059428677,0.000280175
838,1324149808,0.059784986,0.000283311
839,1324149810,0.061096579,0.000128879
840,1324149811,0.05068396,0.000144794
841,1324149812,0.061229008,0.000123665
842,1324149813,0.06943919,0.0002741
843,1324149814,0.05068396,0.000144794
844,1324149815,0.059512866,0.000133064
845,1324149816,0.05068396,0.000144794
846,1324149817,0.06943919,0.0002741
847,1324149818,0.05068396,0.000144794
848,1324149819,0.068719355,0.000225552
849,1324149820,0.060347676,0.000288243
850,1324149821,0.061229008,0.000123665
851,1324149822,0.066304825,0.000275635
852,1324149824,0.05068396,0.000144794
853,1324149825,0.05068396,0.000144794
854,1324149826,0.059512866,0.000133064
855,1324149827,0.061229008,0.000123665
856,1324149829,0.059779526,0.000283263
857,1324149831,0.059720115,0.000282741
858,1324149832,0.05068396,0.000144794
859,1324149834,0.059971075,0.000284945
860,1324149835,0.05068396,0.000144794
861,1324149836,0.059614686,0.000281813
862,1324149837,0.00719045,3.63839E-06
863,1324149839,0.057642385,0.000162524
864,1324149840,0.078296649,0.000130395
865,1324149843,0.05068396,0.000144794
866,1324149845,0.059924117,0.000284533
867,1324149846,0.059821338,0.00028363
868,1324149848,0.060073651,0.000285844
869,1324149851,0.05068396,0.000144794
870,1324149853,0.00719045,3.63839E-06
871,1324149854,0.059794972,0.000283399
872,1324149855,0.061148704,0.000295227
873,1324149856,0.060599141,0.00029044
874,1324149858,0.05068396,0.000144794
875,1324149859,0.060274239,0.000287601
876,1324149860,0.059719834,0.000282738
877,1324149862,0.059962626,0.000284871
878,1324149863,0.060039057,0.000285541
879,1324149864,0.06055714,0.000290074
880,1324149865,0.00719045,3.63839E-06
881,1324149866,0.060428947,0.000288954
882,1324149869,0.059821338,0.00028363
883,1324149870,0.059790597,0.00028336
884,1324149871,0.059776038,0.000283232
885,1324149872,0.060561745,0.000290114
886,1324149876,0.00719045,3.63839E-06
887,1324149877,0.060458843,0.000289215
888,1324149881,0.181003943,0.000239983
889,1324149882,0.059829423,0.000283701
890,1324149887,0.059720803,0.000282747
891,1324149890,0.059445888,0.000182507
892,1324149896,0.060876555,0.000292859
893,1324149897,0.060283871,0.000287685
894,1324149900,0.124913046,0.000215007
895,1324149908,0.00719045,3.63839E-06
896,1324149953,0.059602188,0.000281703
897,1324149958,0.05981123,0.000283541
898,1324149960,0.059614585,0.000281813
899,1324149975,0.059708317,0.000282637
900,1324149993,0.060803297,0.000292221
901,1324149994,0.059708444,0.000282638
902,1324150004,0.059786649,0.000283325
903,1324150005,0.05978557,0.000283316
904,1324150006,0.059830496,0.000283711
905,1324150007,0.059862455,0.000283991
906,1324150008,0.071699137,9.51765E-05
907,1324150012,0.058120409,0.000161515
908,1324150013,0.059309838,0.000217948
909,1324150014,0.059830496,0.000283711
910,1324150016,0.059595291,0.000281643
911,1324150017,0.061012827,0.000294045
912,1324150018,0.059708303,0.000282637
913,1324150019,0.061143694,0.000295183
914,1324150020,0.060490699,0.000289494
915,1324150021,0.059830496,0.000283711
916,1324150022,0.060550784,0.000290018
917,1324150023,0.060288956,0.00028773
918,1324150025,0.059684763,0.00028243
919,1324150026,0.070688475,0.000197692
920,1324150027,0.061160793,0.000295332
921,1324150028,0.060288401,0.000287725
922,1324150030,0.059585303,0.000281555
923,1324150031,0.060828331,0.000292439
924,1324150032,0.059585303,0.000281555
925,1324150035,0.060097601,0.000286054
926,1324150036,0.059731333,0.000282839
927,1324150037,0.084995007,0.000183561
928,1324150040,0.059872673,0.000284081
929,1324150041,0.059585303,0.000281555
930,1324150044,0.055164767,0.000211193
931,1324150045,0.060097601,0.000286054
932,1324150046,0.06023215,0.000287233
933,1324150047,0.060913184,0.000293178
934,1324150049,0.061135418,0.000295111
935,1324150050,0.060097601,0.000286054
936,1324150052,0.059629729,0.000281946
937,1324150055,0.059708571,0.000282639
938,1324150056,0.05960961,0.000281769
939,1324150059,0.061135418,0.000295111
940,1324150061,0.060850666,0.000292634
941,1324150072,0.060848463,0.000292614
942,1324150077,0.059740486,0.00028292
943,1324150079,0.060010968,0.000137403
944,1324150088,0.060851587,0.000292642
945,1324150090,0.060851587,0.000292642
946,1324150091,0.060851587,0.000292642
947,1324150099,0.060010968,0.000137403
948,1324150100,0.059740486,0.00028292
949,1324150102,0.060851587,0.000292642
950,1324150159,0.060874252,0.000292839
951,1324150161,0.063856163,0.000277421
952,1324150169,0.060874252,0.000292839
953,1324150184,0.060874252,0.000292839
954,1324150254,0.061003874,0.000293967
955,1324150331,0.059708587,0.000282639
956,1324150336,0.059717681,0.000282719
957,1324150348,0.059689802,0.000282474
958,1324150357,0.061028637,0.000294183
959,1324150361,0.060750435,0.00029176
960,1324150379,0.059778986,0.000283258
961,1324150382,0.059709578,0.000282648
962,1324150385,0.060255378,0.000280826
963,1324150387,0.060054234,0.000285674
964,1324150394,0.0607116,0.000291422
965,1324150398,0.059708566,0.000282639
966,1324150400,0.05999874,0.000285187
967,1324150406,0.061155718,0.000295288
968,1324150410,0.059633482,0.000281979
969,1324150430,0.059708407,0.000282638
970,1324150431,0.059617286,0.000281836
971,1324150432,0.059625995,0.000281913
972,1324150436,0.059620587,0.000281865
973,1324150441,0.059668101,0.000282283
974,1324150444,0.059708296,0.000282637
975,1324150445,0.059790048,0.000283355
976,1324150446,0.059708616,0.00028264
977,1324150448,0.059708611,0.00028264
978,1324150453,0.059617741,0.00028184
979,1324150454,0.060141745,0.000286441
980,1324150455,0.059776857,0.000283239
981,1324150456,0.059756009,0.000283056
982,1324150458,0.059708603,0.000282639
983,1324150459,0.059615699,0.000281822
984,1324150460,0.059688377,0.000282462
985,1324150462,0.061099722,0.000294801
986,1324150464,0.05959321,0.000281624
987,1324150465,0.060966008,0.000293638
988,1324150466,0.060367162,0.000288414
989,1324150469,0.059708317,0.000282637
990,1324150471,0.059708309,0.000282637
991,1324150472,0.060140499,0.00028643
992,1324150473,0.065135368,0.000284533
993,1324150475,0.060359712,0.000288349
994,1324150477,0.060511942,0.000289679
995,1324150478,0.049089045,4.77139E-05
996,1324150479,0.059828639,0.000283694
997,1324150480,0.060184979,0.00028682
998,1324150482,0.060098137,0.000286059
999,1324150485,0.059662862,0.000282237
1000,1324150487,0.059782721,0.000283291
1001,1324150488,0.061110261,0.000294893
1002,1324150489,0.059708613,0.00028264
1003,1324150490,0.060359712,0.000288349
1004,1324150491,0.060395301,0.00028866
1005,1324150493,0.059640069,0.000282037
1006,1324150494,0.060357615,0.00028833
1007,1324150497,0.059781545,0.000283281
1008,1324150498,0.060098137,0.000286059
1009,1324150499,0.060098137,0.000286059
1010,1324150501,0.059781545,0.000283281
1011,1324150502,0.060817779,0.000292347
1012,1324150505,0.061101845,0.00029482
1013,1324150506,0.059708549,0.000282639
1014,1324150507,0.060142354,0.000272858
1015,1324150509,0.059603822,0.000281718
1016,1324150510,0.059603017,0.000281711
1017,1324150512,0.059708611,0.00028264
1018,1324150513,0.059645419,0.000282084
1019,1324150514,0.059765016,0.000283135
1020,1324150515,0.059602043,0.000281702
1021,1324150519,0.059636888,0.000282009
1022,1324150521,0.059636888,0.000282009
1023,1324150522,0.059636888,0.000282009
1024,1324150523,0.059811328,0.000283542
1025,1324150524,0.122551469,0.000125362
1026,1324150525,0.059636888,0.000282009
1027,1324150526,0.060193646,0.000286895
1028,1324150527,0.059712416,0.000282673
1029,1324150528,0.059715991,0.000282704
1030,1324150530,0.059558626,0.00028132
1031,1324150533,0.059710113,0.000282653
1032,1324150534,0.05978848,0.000283342
1033,1324150535,0.060656395,0.00029094
1034,1324150538,0.059708523,0.000282639
1035,1324150539,0.059668206,0.000282284
1036,1324150540,0.059602843,0.000281709
1037,1324150541,0.059636888,0.000282009
1038,1324150543,0.059776129,0.000283233
1039,1324150544,0.061080134,0.000294631
1040,1324150545,0.059708479,0.000282638
1041,1324150548,0.061842801,0.000231324
1042,1324150550,0.093539199,0.000271096
1043,1324150561,0.059626477,0.000281917
1044,1324150563,0.062795357,0.000222922
1045,1324150590,0.050992578,0.000148135
1046,1324150609,0.059706016,0.000282617
1047,1324150616,0.059798692,0.000283431
1048,1324150620,0.061125595,0.000295026
1049,1324150622,0.059593221,0.000281625
1050,1324150623,0.059789285,0.000283349
1051,1324150625,0.059626045,0.000281913
1052,1324150626,0.059618492,0.000281847
1053,1324150627,0.057859498,0.000156911
1054,1324150628,0.059798692,0.000283431
1055,1324150630,0.059681032,0.000282397
1056,1324150632,0.050386753,0.000133485
1057,1324150636,0.05974567,0.000282965
1058,1324150638,0.059828924,0.000283697
1059,1324150640,0.059641772,0.000282052
1060,1324150647,0.059602141,0.000281703
1061,1324150676,0.058955821,0.000232697
1062,1324150702,0.05349712,0.000106337
1063,1324150704,0.05349712,0.000106337
1064,1324150706,0.05349712,0.000106337
1065,1324150708,0.059926822,0.000284556
1066,1324150709,0.060200497,0.000286955
1067,1324150711,0.055688902,0.000146839
1068,1324150712,0.055688902,0.000146839
1069,1324150719,0.060345587,0.000288225
1070,1324150720,0.060588078,0.000290344
1071,1324150721,0.059644445,0.000282075
1072,1324150723,0.060036994,0.000285523
1073,1324150724,0.0599575,0.000284826
1074,1324150725,0.059749727,0.000283001
1075,1324150726,0.059628382,0.000281934
1076,1324150728,0.090757692,0.000206213
1077,1324150730,0.05349712,0.000106337
1078,1324150732,0.059708534,0.000282639
1079,1324150735,0.060327545,0.000288067
1080,1324150736,0.041779376,3.82916E-05
1081,1324150737,0.059603858,0.000281718
1082,1324150739,0.059626698,0.000281919
1083,1324150740,0.059644445,0.000282075
1084,1324150741,0.059612656,0.000281796
1085,1324150742,0.059641453,0.000282049
1086,1324150749,0.059737925,0.000282897
1087,1324150754,0.105864103,0.000264147
1088,1324150758,0.060846066,0.000292594
1089,1324150772,0.05970019,0.000282566
1090,1324150780,0.059600818,0.000281691
1091,1324150782,0.060528673,0.000289825
1092,1324150785,0.059808687,0.000283519
1093,1324150787,0.059614588,0.000281813
1094,1324150794,0.059604865,0.000281727
1095,1324150795,0.061235345,0.00029598
1096,1324150806,0.061235345,0.00029598
1097,1324150862,0.060758762,0.000291833
1098,1324150870,0.087507742,9.17493E-05
1099,1324150917,0.060784221,0.000292055
1100,1324150918,0.059644439,0.000282075
1101,1324150920,0.059736987,0.000282889
1102,1324150923,0.060218991,0.000287117
1103,1324150925,0.05966913,0.000282292
1104,1324150926,0.059644439,0.000282075
1105,1324150927,0.05995806,0.00028483
1106,1324150928,0.059644439,0.000282075
1107,1324150929,0.059644439,0.000282075
1108,1324150930,0.059644439,0.000282075
1109,1324150931,0.060343843,0.00028821
1110,1324150932,0.059644439,0.000282075
1111,1324150933,0.060190079,0.000286864
1112,1324150935,0.059644439,0.000282075
1113,1324150936,0.059644439,0.000282075
1114,1324150937,0.059644439,0.000282075
1115,1324150939,0.059644439,0.000282075
1116,1324150940,0.059637741,0.000282016
1117,1324150941,0.059700692,0.00028257
1118,1324150942,0.059644439,0.000282075
1119,1324150943,0.059644439,0.000282075
1120,1324150944,0.059644439,0.000282075
1121,1324150945,0.059644439,0.000282075
1122,1324150946,0.060290991,0.000287748
1123,1324150947,0.059644439,0.000282075
1124,1324150948,0.059644439,0.000282075
1125,1324150949,0.059700423,0.000282568
1126,1324150950,0.059644439,0.000282075
1127,1324150951,0.059604814,0.000281727
1128,1324150952,0.089965675,0.00025268
1129,1324150953,0.059644439,0.000282075
1130,1324150954,0.059644439,0.000282075
1131,1324150956,0.059708499,0.000282639
1132,1324150957,0.061112871,0.000294915
1133,1324150958,0.060111715,0.000286178
1134,1324150959,0.059644439,0.000282075
1135,1324150961,0.05959764,0.000281663
1136,1324150962,0.059775284,0.000283226
1137,1324150963,0.059605574,0.000281733
1138,1324150964,0.05960527,0.000281731
1139,1324150965,0.059603071,0.000281711
1140,1324150967,0.059644439,0.000282075
1141,1324150968,0.059716675,0.00028271
1142,1324150969,0.059603071,0.000281711
1143,1324150974,0.059626131,0.000281914
1144,1324150977,0.059704764,0.000282606
1145,1324150981,0.059706016,0.000282617
1146,1324150997,0.05970828,0.000282637
1147,1324151002,0.059749761,0.000283001
1148,1324151009,0.059749761,0.000283001
1149,1324151013,0.0603062,0.000287881
1150,1324151016,0.059853679,0.000283914
1151,1324151018,0.059749761,0.000283001
1152,1324151022,0.078973353,0.000227602
1153,1324151023,0.059736395,0.000282884
1154,1324151024,0.059749761,0.000283001
1155,1324151027,0.059749761,0.000283001
1156,1324151028,0.059749761,0.000283001
1157,1324151040,0.059747518,0.000282982
1158,1324151041,0.059763754,0.000283124
1159,1324151052,0.060098343,0.000286061
1160,1324151067,0.060109353,0.000286157
1161,1324151069,0.059633998,0.000281983
1162,1324151072,0.060607052,0.000290509
1163,1324151073,0.059795506,0.000283403
1164,1324151075,0.05978441,0.000283306
1165,1324151076,0.059694432,0.000282515
1166,1324151077,0.059809596,0.000283527
1167,1324151078,0.059781435,0.00028328
1168,1324151079,0.059612667,0.000281796
1169,1324151080,0.059636663,0.000282007
1170,1324151082,0.059646972,0.000282097
1171,1324151083,0.059633998,0.000281983
1172,1324151084,0.059638067,0.000282019
1173,1324151085,0.059633805,0.000281982
1174,1324151086,0.06100936,0.000294015
1175,1324151088,0.059639242,0.000282029
1176,1324151089,0.059795201,0.000283401
1177,1324151090,0.05977643,0.000283236
1178,1324151091,0.059634056,0.000281984
1179,1324151092,0.084769904,0.00019965
1180,1324151093,0.079685152,0.000165962
1181,1324151096,0.059634058,0.000281984
1182,1324151097,0.051784904,0.000118598
1183,1324151098,0.059634705,0.00028199
1184,1324151099,0.059633946,0.000281983
1185,1324151100,0.059717405,0.000282717
1186,1324151103,0.060013994,0.000285321
1187,1324151104,0.051877124,0.0001818
1188,1324151107,0.071908065,9.48604E-05
1189,1324151109,0.059633902,0.000281982
1190,1324151110,0.073862004,0.000139659
1191,1324151112,0.059788092,0.000283338
1192,1324151113,0.059738674,0.000282904
1193,1324151115,0.059809596,0.000283527
1194,1324151118,0.059618424,0.000281846
1195,1324151121,0.060016963,0.000285347
1196,1324151126,0.06020325,0.00028698
1197,1324151132,0.059784897,0.00028331
1198,1324151134,0.05970456,0.000282604
1199,1324151145,0.059639592,0.000282033
1200,1324151150,0.092973976,0.000109516
1201,1324151152,0.060305927,0.000287878
1202,1324151154,0.06095317,0.000293526
1203,1324151155,0.059606147,0.000281738
1204,1324151160,0.060093364,0.000286017
1205,1324151162,0.060331791,0.000288104
1206,1324151163,0.060898841,0.000293053
1207,1324151164,0.060844773,0.000292582
1208,1324151166,0.059733915,0.000282862
1209,1324151167,0.060049232,0.00028563
1210,1324151168,0.059609434,0.000281767
1211,1324151169,0.059778725,0.000283256
1212,1324151170,0.059640015,0.000282036
1213,1324151173,0.060104699,0.000286116
1214,1324151174,0.060313178,0.000242531
1215,1324151175,0.060299289,0.00028782
1216,1324151178,0.059829241,0.0002837
1217,1324151180,0.059967656,0.000284915
1218,1324151181,0.060853094,0.000292655
1219,1324151186,0.05968433,0.000282426
1220,1324151190,0.061202433,0.000295694
1221,1324151191,0.059615577,0.000281821
1222,1324151192,0.061035403,0.000294242
1223,1324151197,0.061245689,0.000296069
1224,1324151198,0.059669732,0.000282298
1225,1324151200,0.060188099,0.000286847
1226,1324151202,0.059629888,0.000281947
1227,1324151203,0.061202433,0.000295694
1228,1324151209,0.060844316,0.000292578
1229,1324151210,0.061121002,0.000294986
1230,1324151213,0.059599368,0.000281679
1231,1324151214,0.061918594,4.54977E-05
1232,1324151216,0.05974966,0.000283
1233,1324151226,0.060216268,0.000287094
1234,1324151233,0.059959506,0.000284843
1235,1324151247,0.059636948,0.000282009
1236,1324151250,0.059636716,0.000282007
1237,1324151261,0.059636744,0.000282007
1238,1324151263,0.059636611,0.000282006
1239,1324151265,0.059635836,0.000282
1240,1324151267,0.059636862,0.000282009
1241,1324151270,0.059636249,0.000282003
1242,1324151273,0.061122299,0.000294997
1243,1324151275,0.059638678,0.000282025
1244,1324151277,0.064629435,0.000114975
1245,1324151278,0.059634627,0.000281989
1246,1324151279,0.046853156,0.000119978
1247,1324151282,0.061187078,0.00029556
1248,1324151284,0.059634645,0.000281989
1249,1324151287,0.064629435,0.000114975
1250,1324151291,0.061122299,0.000294997
1251,1324151292,0.064629435,0.000114975
1252,1324151294,0.052352048,8.11776E-05
1253,1324151295,0.046853156,0.000119978
1254,1324151296,0.064629435,0.000114975
1255,1324151299,0.046853156,0.000119978
1256,1324151301,0.046853156,0.000119978
1257,1324151302,0.064629435,0.000114975
1258,1324151303,0.064629435,0.000114975
1259,1324151304,0.064629435,0.000114975
1260,1324151305,0.064629435,0.000114975
1261,1324151306,0.046853156,0.000119978
1262,1324151307,0.046853156,0.000119978
1263,1324151308,0.05457046,8.3936E-05
1264,1324151309,0.064629435,0.000114975
1265,1324151310,0.061134943,0.000295107
1266,1324151311,0.064629435,0.000114975
1267,1324151312,0.046853156,0.000119978
1268,1324151313,0.064629435,0.000114975
1269,1324151314,0.046853156,0.000119978
1270,1324151315,0.046853156,0.000119978
1271,1324151316,0.064629435,0.000114975
1272,1324151317,0.064629435,0.000114975
1273,1324151318,0.064629435,0.000114975
1274,1324151319,0.104867115,0.000133059
1275,1324151320,0.064629435,0.000114975
1276,1324151321,0.064629435,0.000114975
1277,1324151322,0.064629435,0.000114975
1278,1324151323,0.046853156,0.000119978
1279,1324151324,0.105789416,0.000134512
1280,1324151325,0.090012695,0.000169898
1281,1324151326,0.064629435,0.000114975
1282,1324151327,0.105789416,0.000134512
1283,1324151328,0.064629435,0.000114975
1284,1324151329,0.073785336,0.000137387
1285,1324151330,0.064629435,0.000114975
1286,1324151331,0.064629435,0.000114975
1287,1324151332,0.032420606,3.6755E-05
1288,1324151333,0.061229008,0.000123665
1289,1324151334,0.051331388,0.000137334
1290,1324151335,0.061229008,0.000123665
1291,1324151336,0.104867115,0.000133059
1292,1324151337,0.064629435,0.000114975
1293,1324151338,0.032420606,3.6755E-05
1294,1324151339,0.082996808,0.000157744
1295,1324151340,0.064629435,0.000114975
1296,1324151341,0.064629435,0.000114975
1297,1324151342,0.104867115,0.000133059
1298,1324151343,0.090012695,0.000169898
1299,1324151344,0.06943919,0.0002741
1300,1324151345,0.10712388,0.000135729
1301,1324151346,0.064629435,0.000114975
1302,1324151347,0.071579731,0.000134192
1303,1324151348,0.06943919,0.0002741
1304,1324151349,0.105789416,0.000134512
1305,1324151351,0.076795409,0.000135317
1306,1324151352,0.06761871,0.000137456
1307,1324151353,0.082996808,0.000157744
1308,1324151354,0.104867115,0.000133059
1309,1324151355,0.103625942,0.00012792
1310,1324151356,0.090012695,0.000169898
1311,1324151357,0.082996808,0.000157744
1312,1324151358,0.078296941,0.000146504
1313,1324151359,0.103038777,0.000194021
1314,1324151360,0.061229008,0.000123665
1315,1324151361,0.076795409,0.000135317
1316,1324151362,0.103038777,0.000194021
1317,1324151363,0.103038777,0.000194021
1318,1324151364,0.076795409,0.000135317
1319,1324151365,0.076795409,0.000135317
1320,1324151366,0.076795409,0.000135317
1321,1324151368,0.085436382,0.000160656
1322,1324151369,0.060142484,0.000286447
1323,1324151370,0.076795409,0.000135317
1324,1324151371,0.104867115,0.000133059
1325,1324151372,0.046853156,0.000119978
1326,1324151373,0.06943919,0.0002741
1327,1324151374,0.076795409,0.000135317
1328,1324151376,0.060348801,0.000288253
1329,1324151377,0.061333296,0.00027767
1330,1324151378,0.059953593,0.000284791
1331,1324151381,0.076795409,0.000135317
1332,1324151382,0.06761871,0.000137456
1333,1324151383,0.046853156,0.000119978
1334,1324151384,0.076795409,0.000135317
1335,1324151385,0.082996808,0.000157744
1336,1324151386,0.077287748,0.000134688
1337,1324151387,0.076795409,0.000135317
1338,1324151389,0.076795409,0.000135317
1339,1324151390,0.096863062,0.000188608
1340,1324151391,0.060102415,0.000286096
1341,1324151392,0.076795409,0.000135317
1342,1324151393,0.046853156,0.000119978
1343,1324151394,0.059606947,0.000281745
1344,1324151395,0.076795409,0.000135317
1345,1324151398,0.059781712,0.000283282
1346,1324151399,0.06761871,0.000137456
1347,1324151400,0.06761871,0.000137456
1348,1324151401,0.056404786,0.000164898
1349,1324151402,0.059619017,0.000281852
1350,1324151405,0.059815558,0.000283579
1351,1324151406,0.046853156,0.000119978
1352,1324151407,0.059897469,0.000284299
1353,1324151408,0.059632961,0.000281974
1354,1324151412,0.059611934,0.000281789
1355,1324151414,0.059772341,0.0002832
1356,1324151415,0.059673506,0.000282331
1357,1324151416,0.059615227,0.000281818
1358,1324151418,0.060281839,0.000287667
1359,1324151420,0.059607061,0.000281746
1360,1324151421,0.059666199,0.000282267
1361,1324151427,0.059645179,0.000282082
1362,1324151430,0.060281969,0.000287669
1363,1324151435,0.060402968,0.000288727
1364,1324151441,0.061049094,0.000294361
1365,1324151444,0.059680245,0.00028239
1366,1324151447,0.060286313,0.000287707
1367,1324151449,0.059622777,0.000281885
1368,1324151450,0.059788259,0.00028334
1369,1324151451,0.059692483,0.000282498
1370,1324151459,0.059680247,0.000244253
1371,1324151464,0.060073195,0.00028584
1372,1324151465,0.059900559,0.000284326
1373,1324151468,0.060407821,0.000288769
1374,1324151470,0.059702017,0.000282582
1375,1324151480,0.059624111,0.000281896
1376,1324151520,0.060796132,0.000292158
1377,1324151523,0.076177348,0.000248899
1378,1324151524,0.059666586,0.00028227
1379,1324151525,0.059672354,0.000282321
1380,1324151532,0.059673109,0.000282327
1381,1324151535,0.059662305,0.000282232
1382,1324151536,0.060816596,0.000292337
1383,1324151538,0.059668064,0.000282283
1384,1324151542,0.060831589,0.000292467
1385,1324151549,0.059666273,0.000282267
1386,1324151552,0.060880278,0.000292892
1387,1324151559,0.060870881,0.00029281
1388,1324151568,0.060870881,0.00029281
1389,1324151571,0.059958484,0.000284834
1390,1324151572,0.059618195,0.000281844
1391,1324151575,0.073065657,0.000229848
1392,1324151576,0.060870881,0.00029281
1393,1324151581,0.060855052,0.000292672
1394,1324151587,0.059816148,0.000283585
1395,1324151588,0.060855052,0.000292672
1396,1324151589,0.059744451,0.000282955
1397,1324151592,0.060870444,0.000292806
1398,1324151597,0.060876874,0.000292862
1399,1324151604,0.060930248,0.000293327
1400,1324151605,0.058062031,0.000251365
1401,1324151623,0.06761871,0.000137456
1402,1324151625,0.060348489,0.000288251
1403,1324151630,0.060344335,0.000288214
1404,1324151634,0.096055327,0.00016645
1405,1324151639,0.05964627,0.000234305
1406,1324151642,0.061072653,0.000294566
1407,1324151643,0.060069065,0.000285804
1408,1324151645,0.060677951,0.000291128
1409,1324151646,0.060181139,0.000286786
1410,1324151647,0.060026055,0.000285427
1411,1324151651,0.058915159,0.000226814
1412,1324151652,0.05962606,0.000281913
1413,1324151653,0.060000389,0.000285202
1414,1324151654,0.099176653,0.000159211
1415,1324151656,0.059421696,0.00026857
1416,1324151657,0.059775931,0.000283231
1417,1324151658,0.074589835,0.000147805
1418,1324151659,0.059673059,0.000282327
1419,1324151660,0.059853398,0.000283912
1420,1324151662,0.059708505,0.000282639
1421,1324151664,0.063486539,0.000205387
1422,1324151666,0.059659227,0.000282205
1423,1324151667,0.059602931,0.00028171
1424,1324151668,0.059904213,0.000284358
1425,1324151669,0.060293028,0.000287765
1426,1324151670,0.060211046,0.000287048
1427,1324151672,0.059673059,0.000282327
1428,1324151673,0.05965919,0.000282205
1429,1324151674,0.06059582,0.000290411
1430,1324151675,0.059668075,0.000282283
1431,1324151676,0.060915747,0.0002932
1432,1324151677,0.060556265,0.000290066
1433,1324151678,0.085815291,0.000108551
1434,1324151679,0.059621291,0.000281872
1435,1324151682,0.059669889,0.000282299
1436,1324151683,0.059674016,0.000282335
1437,1324151684,0.059789094,0.000283347
1438,1324151685,0.059675234,0.000282346
1439,1324151686,0.059659185,0.000282205
