OBJECTID,OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1,26,1,0.001736111,24.88259888,24.88259888,0,24.88259888,0,24.88259888
2,33,1,0.001736111,22.23929596,22.23929596,0,22.23929596,0,22.23929596
3,54,1,0.001736111,24.22864914,24.22864914,0,24.22864914,0,24.22864914
4,65,1,0.001736111,23.3312149,23.3312149,0,23.3312149,0,23.3312149
5,66,1,0.001736111,24.04271507,24.04271507,0,24.04271507,0,24.04271507
6,76,1,0.001736111,24.10369873,24.10369873,0,24.10369873,0,24.10369873
7,98,1,0.001736111,24.08488274,24.08488274,0,24.08488274,0,24.08488274
8,100,1,0.001736111,24.22149086,24.22149086,0,24.22149086,0,24.22149086
9,112,1,0.001736111,23.3312149,23.3312149,0,23.3312149,0,23.3312149
10,113,1,0.001736111,22.5480938,22.5480938,0,22.5480938,0,22.5480938
11,114,1,0.001736111,23.3312149,23.3312149,0,23.3312149,0,23.3312149
12,115,1,0.001736111,23.3312149,23.3312149,0,23.3312149,0,23.3312149
13,116,1,0.001736111,23.3312149,23.3312149,0,23.3312149,0,23.3312149
14,117,1,0.001736111,23.3312149,23.3312149,0,23.3312149,0,23.3312149
15,124,1,0.001736111,21.31183624,21.31183624,0,21.31183624,0,21.31183624
16,129,1,0.001736111,22.26247406,22.26247406,0,22.26247406,0,22.26247406
17,130,1,0.001736111,21.20255089,21.20255089,0,21.20255089,0,21.20255089
18,139,1,0.001736111,21.25712013,21.25712013,0,21.25712013,0,21.25712013
19,140,1,0.001736111,21.25712013,21.25712013,0,21.25712013,0,21.25712013
20,141,1,0.001736111,21.25712013,21.25712013,0,21.25712013,0,21.25712013
21,178,1,0.001736111,23.90337753,23.90337753,0,23.90337753,0,23.90337753
22,190,1,0.001736111,24.40335846,24.40335846,0,24.40335846,0,24.40335846
23,191,1,0.001736111,21.3151207,21.3151207,0,21.3151207,0,21.3151207
24,206,1,0.001736111,21.09387016,21.09387016,0,21.09387016,0,21.09387016
25,212,1,0.001736111,24.3209343,24.3209343,0,24.3209343,0,24.3209343
26,213,1,0.001736111,21.36227226,21.36227226,0,21.36227226,0,21.36227226
27,216,1,0.001736111,26.14333153,26.14333153,0,26.14333153,0,26.14333153
28,219,1,0.001736111,21.30199814,21.30199814,0,21.30199814,0,21.30199814
29,227,1,0.001736111,26.22390747,26.22390747,0,26.22390747,0,26.22390747
30,229,1,0.001736111,21.25712013,21.25712013,0,21.25712013,0,21.25712013
