OBJECTID,OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1,26,1,0.001736111,117.6151047,117.6151047,0,117.6151047,0,117.6151047
2,33,1,0.001736111,162.4156189,162.4156189,0,162.4156189,0,162.4156189
3,54,1,0.001736111,135.3208618,135.3208618,0,135.3208618,0,135.3208618
4,65,1,0.001736111,171.8720093,171.8720093,0,171.8720093,0,171.8720093
5,66,1,0.001736111,163.8377533,163.8377533,0,163.8377533,0,163.8377533
6,76,1,0.001736111,129.5420074,129.5420074,0,129.5420074,0,129.5420074
7,98,1,0.001736111,138.1087952,138.1087952,0,138.1087952,0,138.1087952
8,100,1,0.001736111,137.0418854,137.0418854,0,137.0418854,0,137.0418854
9,112,1,0.001736111,171.8720093,171.8720093,0,171.8720093,0,171.8720093
10,113,1,0.001736111,164.1213531,164.1213531,0,164.1213531,0,164.1213531
11,114,1,0.001736111,171.8720093,171.8720093,0,171.8720093,0,171.8720093
12,115,1,0.001736111,171.8720093,171.8720093,0,171.8720093,0,171.8720093
13,116,1,0.001736111,171.8720093,171.8720093,0,171.8720093,0,171.8720093
14,117,1,0.001736111,171.8720093,171.8720093,0,171.8720093,0,171.8720093
15,124,1,0.001736111,114.8353577,114.8353577,0,114.8353577,0,114.8353577
16,129,1,0.001736111,128.0888824,128.0888824,0,128.0888824,0,128.0888824
17,130,1,0.001736111,120.4575729,120.4575729,0,120.4575729,0,120.4575729
18,139,1,0.001736111,114.5499115,114.5499115,0,114.5499115,0,114.5499115
19,140,1,0.001736111,114.5499115,114.5499115,0,114.5499115,0,114.5499115
20,141,1,0.001736111,114.5499115,114.5499115,0,114.5499115,0,114.5499115
21,178,1,0.001736111,172.0950165,172.0950165,0,172.0950165,0,172.0950165
22,190,1,0.001736111,137.9891663,137.9891663,0,137.9891663,0,137.9891663
23,191,1,0.001736111,112.2306061,112.2306061,0,112.2306061,0,112.2306061
24,206,1,0.001736111,116.8666382,116.8666382,0,116.8666382,0,116.8666382
25,212,1,0.001736111,131.0921021,131.0921021,0,131.0921021,0,131.0921021
26,213,1,0.001736111,150.9597931,150.9597931,0,150.9597931,0,150.9597931
27,216,1,0.001736111,83.55500031,83.55500031,0,83.55500031,0,83.55500031
28,219,1,0.001736111,114.9951859,114.9951859,0,114.9951859,0,114.9951859
29,227,1,0.001736111,89.4655304,89.4655304,0,89.4655304,0,89.4655304
30,229,1,0.001736111,114.5499115,114.5499115,0,114.5499115,0,114.5499115
31,230,1,0.001736111,133.487381,133.487381,0,133.487381,0,133.487381
32,241,1,0.001736111,131.0921021,131.0921021,0,131.0921021,0,131.0921021
33,243,1,0.001736111,137.9891663,137.9891663,0,137.9891663,0,137.9891663
34,244,1,0.001736111,137.9891663,137.9891663,0,137.9891663,0,137.9891663
35,248,1,0.001736111,139.1278534,139.1278534,0,139.1278534,0,139.1278534
36,256,1,0.001736111,133.4199524,133.4199524,0,133.4199524,0,133.4199524
37,259,1,0.001736111,135.2063293,135.2063293,0,135.2063293,0,135.2063293
38,260,1,0.001736111,135.6193695,135.6193695,0,135.6193695,0,135.6193695
39,270,1,0.001736111,137.8726501,137.8726501,0,137.8726501,0,137.8726501
40,272,1,0.001736111,131.7430725,131.7430725,0,131.7430725,0,131.7430725
41,275,1,0.001736111,128.1453857,128.1453857,0,128.1453857,0,128.1453857
42,278,1,0.001736111,188.4038086,188.4038086,0,188.4038086,0,188.4038086
43,298,1,0.001736111,114.6723557,114.6723557,0,114.6723557,0,114.6723557
44,304,1,0.001736111,105.8248291,105.8248291,0,105.8248291,0,105.8248291
45,312,1,0.001736111,174.2471313,174.2471313,0,174.2471313,0,174.2471313
46,313,1,0.001736111,135.645462,135.645462,0,135.645462,0,135.645462
47,321,1,0.001736111,138.1087952,138.1087952,0,138.1087952,0,138.1087952
48,326,1,0.001736111,138.1087952,138.1087952,0,138.1087952,0,138.1087952
49,331,1,0.001736111,137.9891663,137.9891663,0,137.9891663,0,137.9891663
50,332,1,0.001736111,192.8598785,192.8598785,0,192.8598785,0,192.8598785
51,334,1,0.001736111,141.7092743,141.7092743,0,141.7092743,0,141.7092743
52,346,1,0.001736111,135.5839844,135.5839844,0,135.5839844,0,135.5839844
53,349,1,0.001736111,144.5202637,144.5202637,0,144.5202637,0,144.5202637
54,360,1,0.001736111,139.5930023,139.5930023,0,139.5930023,0,139.5930023
55,363,1,0.001736111,149.7113495,149.7113495,0,149.7113495,0,149.7113495
56,365,1,0.001736111,135.9914856,135.9914856,0,135.9914856,0,135.9914856
57,370,1,0.001736111,133.8257294,133.8257294,0,133.8257294,0,133.8257294
58,378,1,0.001736111,135.9914856,135.9914856,0,135.9914856,0,135.9914856
59,390,1,0.001736111,138.1087952,138.1087952,0,138.1087952,0,138.1087952
60,402,1,0.001736111,90.60347748,90.60347748,0,90.60347748,0,90.60347748
61,406,1,0.001736111,99.67544556,99.67544556,0,99.67544556,0,99.67544556
62,415,1,0.001736111,134.8390656,134.8390656,0,134.8390656,0,134.8390656
63,417,1,0.001736111,99.67544556,99.67544556,0,99.67544556,0,99.67544556
64,419,1,0.001736111,114.5499115,114.5499115,0,114.5499115,0,114.5499115
65,422,1,0.001736111,139.9242096,139.9242096,0,139.9242096,0,139.9242096
66,429,1,0.001736111,131.0921021,131.0921021,0,131.0921021,0,131.0921021
67,430,1,0.001736111,85.35188293,85.35188293,0,85.35188293,0,85.35188293
68,452,1,0.001736111,172.1255646,172.1255646,0,172.1255646,0,172.1255646
69,509,1,0.001736111,139.5930023,139.5930023,0,139.5930023,0,139.5930023
70,514,1,0.001736111,164.1161652,164.1161652,0,164.1161652,0,164.1161652
71,528,1,0.001736111,131.0921021,131.0921021,0,131.0921021,0,131.0921021
72,541,1,0.001736111,144.3228455,144.3228455,0,144.3228455,0,144.3228455
73,555,1,0.001736111,112.2306061,112.2306061,0,112.2306061,0,112.2306061
74,563,1,0.001736111,174.0245361,174.0245361,0,174.0245361,0,174.0245361
75,567,1,0.001736111,128.9448853,128.9448853,0,128.9448853,0,128.9448853
76,572,1,0.001736111,133.8257294,133.8257294,0,133.8257294,0,133.8257294
77,577,1,0.001736111,161.8494568,161.8494568,0,161.8494568,0,161.8494568
78,580,1,0.001736111,100.5268402,100.5268402,0,100.5268402,0,100.5268402
79,603,1,0.001736111,154.7884674,154.7884674,0,154.7884674,0,154.7884674
80,620,1,0.001736111,174.4434052,174.4434052,0,174.4434052,0,174.4434052
81,630,1,0.001736111,174.1642914,174.1642914,0,174.1642914,0,174.1642914
82,652,1,0.001736111,131.0921021,131.0921021,0,131.0921021,0,131.0921021
83,673,1,0.001736111,124.2996826,124.2996826,0,124.2996826,0,124.2996826
84,676,1,0.001736111,171.3059235,171.3059235,0,171.3059235,0,171.3059235
85,680,1,0.001736111,154.8023987,154.8023987,0,154.8023987,0,154.8023987
86,692,1,0.001736111,111.138176,111.138176,0,111.138176,0,111.138176
87,693,1,0.001736111,167.1020355,167.1020355,0,167.1020355,0,167.1020355
88,714,1,0.001736111,135.1123505,135.1123505,0,135.1123505,0,135.1123505
