OBJECTID,OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1,26,1,0.001736111,186.5053253,186.5053253,0,186.5053253,0,186.5053253
2,33,1,0.001736111,83.5231781,83.5231781,0,83.5231781,0,83.5231781
3,54,1,0.001736111,166.667572,166.667572,0,166.667572,0,166.667572
4,65,1,0.001736111,71.42879486,71.42879486,0,71.42879486,0,71.42879486
5,66,1,0.001736111,107.9513702,107.9513702,0,107.9513702,0,107.9513702
6,76,1,0.001736111,187.4621429,187.4621429,0,187.4621429,0,187.4621429
7,98,1,0.001736111,169.9053955,169.9053955,0,169.9053955,0,169.9053955
8,100,1,0.001736111,194.8535614,194.8535614,0,194.8535614,0,194.8535614
9,112,1,0.001736111,71.42879486,71.42879486,0,71.42879486,0,71.42879486
10,113,1,0.001736111,83.08319092,83.08319092,0,83.08319092,0,83.08319092
11,114,1,0.001736111,71.42879486,71.42879486,0,71.42879486,0,71.42879486
12,115,1,0.001736111,71.42879486,71.42879486,0,71.42879486,0,71.42879486
13,116,1,0.001736111,71.42879486,71.42879486,0,71.42879486,0,71.42879486
14,117,1,0.001736111,71.42879486,71.42879486,0,71.42879486,0,71.42879486
15,124,1,0.001736111,106.9514923,106.9514923,0,106.9514923,0,106.9514923
16,129,1,0.001736111,165.5431366,165.5431366,0,165.5431366,0,165.5431366
17,130,1,0.001736111,98.67021942,98.67021942,0,98.67021942,0,98.67021942
18,139,1,0.001736111,105.3990784,105.3990784,0,105.3990784,0,105.3990784
19,140,1,0.001736111,105.3990784,105.3990784,0,105.3990784,0,105.3990784
20,141,1,0.001736111,105.3990784,105.3990784,0,105.3990784,0,105.3990784
21,178,1,0.001736111,84.23760986,84.23760986,0,84.23760986,0,84.23760986
22,190,1,0.001736111,159.9911652,159.9911652,0,159.9911652,0,159.9911652
23,191,1,0.001736111,109.205307,109.205307,0,109.205307,0,109.205307
24,206,1,0.001736111,103.3003235,103.3003235,0,103.3003235,0,103.3003235
25,212,1,0.001736111,173.3303223,173.3303223,0,173.3303223,0,173.3303223
26,213,1,0.001736111,83.81497192,83.81497192,0,83.81497192,0,83.81497192
27,216,1,0.001736111,131.2015839,131.2015839,0,131.2015839,0,131.2015839
28,219,1,0.001736111,110.7721405,110.7721405,0,110.7721405,0,110.7721405
29,227,1,0.001736111,128.8918915,128.8918915,0,128.8918915,0,128.8918915
30,229,1,0.001736111,105.3990784,105.3990784,0,105.3990784,0,105.3990784
31,230,1,0.001736111,128.8508606,128.8508606,0,128.8508606,0,128.8508606
32,241,1,0.001736111,173.3303223,173.3303223,0,173.3303223,0,173.3303223
33,243,1,0.001736111,159.9911652,159.9911652,0,159.9911652,0,159.9911652
34,244,1,0.001736111,159.9911652,159.9911652,0,159.9911652,0,159.9911652
35,248,1,0.001736111,189.0639801,189.0639801,0,189.0639801,0,189.0639801
36,256,1,0.001736111,203.9425964,203.9425964,0,203.9425964,0,203.9425964
37,259,1,0.001736111,182.8879089,182.8879089,0,182.8879089,0,182.8879089
38,260,1,0.001736111,196.9854736,196.9854736,0,196.9854736,0,196.9854736
39,270,1,0.001736111,195.9579468,195.9579468,0,195.9579468,0,195.9579468
40,272,1,0.001736111,174.8452301,174.8452301,0,174.8452301,0,174.8452301
41,275,1,0.001736111,122.696991,122.696991,0,122.696991,0,122.696991
42,278,1,0.001736111,69.38373566,69.38373566,0,69.38373566,0,69.38373566
43,298,1,0.001736111,198.5154419,198.5154419,0,198.5154419,0,198.5154419
44,304,1,0.001736111,141.6734314,141.6734314,0,141.6734314,0,141.6734314
45,312,1,0.001736111,79.65008545,79.65008545,0,79.65008545,0,79.65008545
46,313,1,0.001736111,188.9286194,188.9286194,0,188.9286194,0,188.9286194
47,321,1,0.001736111,169.9053955,169.9053955,0,169.9053955,0,169.9053955
48,326,1,0.001736111,169.9053955,169.9053955,0,169.9053955,0,169.9053955
49,331,1,0.001736111,159.9911652,159.9911652,0,159.9911652,0,159.9911652
50,332,1,0.001736111,70.44763947,70.44763947,0,70.44763947,0,70.44763947
51,334,1,0.001736111,170.3602753,170.3602753,0,170.3602753,0,170.3602753
52,346,1,0.001736111,200.4302826,200.4302826,0,200.4302826,0,200.4302826
53,349,1,0.001736111,171.3113098,171.3113098,0,171.3113098,0,171.3113098
54,360,1,0.001736111,160.1092529,160.1092529,0,160.1092529,0,160.1092529
55,363,1,0.001736111,162.6183167,162.6183167,0,162.6183167,0,162.6183167
56,365,1,0.001736111,177.2791138,177.2791138,0,177.2791138,0,177.2791138
57,370,1,0.001736111,159.8730621,159.8730621,0,159.8730621,0,159.8730621
58,378,1,0.001736111,177.2791138,177.2791138,0,177.2791138,0,177.2791138
59,390,1,0.001736111,169.9053955,169.9053955,0,169.9053955,0,169.9053955
60,402,1,0.001736111,197.6882019,197.6882019,0,197.6882019,0,197.6882019
61,406,1,0.001736111,181.036087,181.036087,0,181.036087,0,181.036087
62,415,1,0.001736111,197.9967804,197.9967804,0,197.9967804,0,197.9967804
