OBJECTID,OBJECTID_1,COUNT,AREA,MIN,MAX,RANGE,MEAN,STD,SUM
1,26,1,0.001736111,25.53406906,25.53406906,0,25.53406906,0,25.53406906
2,33,1,0.001736111,22.21009636,22.21009636,0,22.21009636,0,22.21009636
3,54,1,0.001736111,24.74607277,24.74607277,0,24.74607277,0,24.74607277
4,65,1,0.001736111,23.67852211,23.67852211,0,23.67852211,0,23.67852211
5,66,1,0.001736111,24.29694366,24.29694366,0,24.29694366,0,24.29694366
6,76,1,0.001736111,24.51730156,24.51730156,0,24.51730156,0,24.51730156
7,98,1,0.001736111,24.47228622,24.47228622,0,24.47228622,0,24.47228622
8,100,1,0.001736111,24.7138176,24.7138176,0,24.7138176,0,24.7138176
9,112,1,0.001736111,23.67852211,23.67852211,0,23.67852211,0,23.67852211
10,113,1,0.001736111,22.53495789,22.53495789,0,22.53495789,0,22.53495789
11,114,1,0.001736111,23.67852211,23.67852211,0,23.67852211,0,23.67852211
12,115,1,0.001736111,23.67852211,23.67852211,0,23.67852211,0,23.67852211
13,116,1,0.001736111,23.67852211,23.67852211,0,23.67852211,0,23.67852211
14,117,1,0.001736111,23.67852211,23.67852211,0,23.67852211,0,23.67852211
15,124,1,0.001736111,22.46888733,22.46888733,0,22.46888733,0,22.46888733
16,129,1,0.001736111,22.95534134,22.95534134,0,22.95534134,0,22.95534134
17,130,1,0.001736111,22.4216156,22.4216156,0,22.4216156,0,22.4216156
18,139,1,0.001736111,22.46193314,22.46193314,0,22.46193314,0,22.46193314
19,140,1,0.001736111,22.46193314,22.46193314,0,22.46193314,0,22.46193314
20,141,1,0.001736111,22.46193314,22.46193314,0,22.46193314,0,22.46193314
21,178,1,0.001736111,24.31878853,24.31878853,0,24.31878853,0,24.31878853
22,190,1,0.001736111,24.9133091,24.9133091,0,24.9133091,0,24.9133091
23,191,1,0.001736111,22.49849129,22.49849129,0,22.49849129,0,22.49849129
24,206,1,0.001736111,22.3481102,22.3481102,0,22.3481102,0,22.3481102
25,212,1,0.001736111,24.84867668,24.84867668,0,24.84867668,0,24.84867668
26,213,1,0.001736111,22.72870827,22.72870827,0,22.72870827,0,22.72870827
27,216,1,0.001736111,26.98476219,26.98476219,0,26.98476219,0,26.98476219
